"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_331figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_331figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_331figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_331figure3 - episode_return__MAX"
"843","-229.8","-229.8","-229.8","-176.9","-176.9","-176.9","-231.2","-231.2","-231.2","-210.2","-210.2","-210.2"
"844","-230.3","-230.3","-230.3","-211.6","-211.6","-211.6","-192.9","-192.9","-192.9","-206.3","-206.3","-206.3"
"845","-193.7","-193.7","-193.7","-233.8","-233.8","-233.8","-187.1","-187.1","-187.1","-206.6","-206.6","-206.6"
"846","-165.6","-165.6","-165.6","-222","-222","-222","-222.2","-222.2","-222.2","-206.5","-206.5","-206.5"
"847","-223.6","-223.6","-223.6","-157.2","-157.2","-157.2","-206.2","-206.2","-206.2","-190.4","-190.4","-190.4"
"848","-195.5","-195.5","-195.5","-193.6","-193.6","-193.6","-197.1","-197.1","-197.1","-205.1","-205.1","-205.1"
"849","-184.3","-184.3","-184.3","-182.4","-182.4","-182.4","-172.6","-172.6","-172.6","-186.1","-186.1","-186.1"
"850","-212.3","-212.3","-212.3","-208.1","-208.1","-208.1","-180.7","-180.7","-180.7","-190.1","-190.1","-190.1"
"851","-198.6","-198.6","-198.6","-204.4","-204.4","-204.4","-169.3","-169.3","-169.3","-187.4","-187.4","-187.4"
"852","-207.9","-207.9","-207.9","-184.6","-184.6","-184.6","-211.1","-211.1","-211.1","-207.4","-207.4","-207.4"
"853","-190.7","-190.7","-190.7","-199.8","-199.8","-199.8","-183.1","-183.1","-183.1","-203.2","-203.2","-203.2"
"854","-204.3","-204.3","-204.3","-189.3","-189.3","-189.3","-160.7","-160.7","-160.7","-186.1","-186.1","-186.1"
"855","-220.1","-220.1","-220.1","-181.9","-181.9","-181.9","-172","-172","-172","-242.6","-242.6","-242.6"
"856","-213.9","-213.9","-213.9","-169.3","-169.3","-169.3","-182.9","-182.9","-182.9","-214.7","-214.7","-214.7"
"857","-208.4","-208.4","-208.4","-187.9","-187.9","-187.9","-175.8","-175.8","-175.8","-190.6","-190.6","-190.6"
"858","-198.9","-198.9","-198.9","-186.4","-186.4","-186.4","-196.5","-196.5","-196.5","-212.9","-212.9","-212.9"
"859","-189.5","-189.5","-189.5","-176.4","-176.4","-176.4","-186.4","-186.4","-186.4","-224.8","-224.8","-224.8"
"860","-191","-191","-191","-196.6","-196.6","-196.6","-181.4","-181.4","-181.4","-191.4","-191.4","-191.4"
"861","-196.4","-196.4","-196.4","-194.4","-194.4","-194.4","-222.8","-222.8","-222.8","-178.2","-178.2","-178.2"
"862","-192.1","-192.1","-192.1","-166.4","-166.4","-166.4","-181.5","-181.5","-181.5","-187.8","-187.8","-187.8"
"863","-188.3","-188.3","-188.3","-211.5","-211.5","-211.5","-172.8","-172.8","-172.8","-168.2","-168.2","-168.2"
"864","-220.1","-220.1","-220.1","-178","-178","-178","-199.6","-199.6","-199.6","-180","-180","-180"
"865","-218.1","-218.1","-218.1","-194.6","-194.6","-194.6","-177.6","-177.6","-177.6","-208.2","-208.2","-208.2"
"866","-183.2","-183.2","-183.2","-178.4","-178.4","-178.4","-171.4","-171.4","-171.4","-196.9","-196.9","-196.9"
"867","-207.5","-207.5","-207.5","-188","-188","-188","-204.6","-204.6","-204.6","-189.6","-189.6","-189.6"
"868","-219.2","-219.2","-219.2","-222.9","-222.9","-222.9","-208.6","-208.6","-208.6","-224","-224","-224"
"869","-240.5","-240.5","-240.5","-200.6","-200.6","-200.6","-195","-195","-195","-186.7","-186.7","-186.7"
"870","-233.1","-233.1","-233.1","-221.2","-221.2","-221.2","-224.8","-224.8","-224.8","-180.2","-180.2","-180.2"
"871","-171.2","-171.2","-171.2","-230.5","-230.5","-230.5","-187.9","-187.9","-187.9","-214.2","-214.2","-214.2"
"872","-195.1","-195.1","-195.1","-193.1","-193.1","-193.1","-221.3","-221.3","-221.3","-213.8","-213.8","-213.8"
"873","-184.8","-184.8","-184.8","-228.3","-228.3","-228.3","-188.9","-188.9","-188.9","-234.3","-234.3","-234.3"
"874","-197.4","-197.4","-197.4","-168","-168","-168","-186.7","-186.7","-186.7","-191.8","-191.8","-191.8"
"875","-188","-188","-188","-212.4","-212.4","-212.4","-165.3","-165.3","-165.3","-228.2","-228.2","-228.2"
"876","-210.8","-210.8","-210.8","-205","-205","-205","-192.1","-192.1","-192.1","-191.8","-191.8","-191.8"
"877","-223.6","-223.6","-223.6","-189.1","-189.1","-189.1","-164.5","-164.5","-164.5","-204.4","-204.4","-204.4"
"878","-202.4","-202.4","-202.4","-158.8","-158.8","-158.8","-178.4","-178.4","-178.4","-219.6","-219.6","-219.6"
"879","-193.8","-193.8","-193.8","-172.8","-172.8","-172.8","-174.7","-174.7","-174.7","-175.7","-175.7","-175.7"
"880","-181.3","-181.3","-181.3","-216.9","-216.9","-216.9","-174.7","-174.7","-174.7","-193.2","-193.2","-193.2"
"881","-201.3","-201.3","-201.3","-213.3","-213.3","-213.3","-186.7","-186.7","-186.7","-219.1","-219.1","-219.1"
"882","-203.3","-203.3","-203.3","-184.4","-184.4","-184.4","-215.7","-215.7","-215.7","-182.6","-182.6","-182.6"
"883","-199.1","-199.1","-199.1","-221.4","-221.4","-221.4","-196.1","-196.1","-196.1","-202.7","-202.7","-202.7"
"884","-226.7","-226.7","-226.7","-214.1","-214.1","-214.1","-205.1","-205.1","-205.1","-165","-165","-165"
"885","-170.7","-170.7","-170.7","-205.6","-205.6","-205.6","-153.3","-153.3","-153.3","-210.8","-210.8","-210.8"
"886","-205","-205","-205","-209.3","-209.3","-209.3","-208.1","-208.1","-208.1","-200.6","-200.6","-200.6"
"887","-219.4","-219.4","-219.4","-207","-207","-207","-187.8","-187.8","-187.8","-217.7","-217.7","-217.7"
"888","-256.9","-256.9","-256.9","-160.3","-160.3","-160.3","-207.9","-207.9","-207.9","-209.6","-209.6","-209.6"
"889","-230.5","-230.5","-230.5","-195.9","-195.9","-195.9","-193.7","-193.7","-193.7","-206.7","-206.7","-206.7"
"890","-196.2","-196.2","-196.2","-182.2","-182.2","-182.2","-217","-217","-217","-236.5","-236.5","-236.5"
"891","-207.9","-207.9","-207.9","-208.5","-208.5","-208.5","-185.9","-185.9","-185.9","-197.2","-197.2","-197.2"
"892","-168.3","-168.3","-168.3","-219.2","-219.2","-219.2","-204.6","-204.6","-204.6","-181.5","-181.5","-181.5"
"893","-199.5","-199.5","-199.5","-188.4","-188.4","-188.4","-167.7","-167.7","-167.7","-158.5","-158.5","-158.5"
"894","-224.1","-224.1","-224.1","-216.1","-216.1","-216.1","-232.2","-232.2","-232.2","-195.4","-195.4","-195.4"
"895","-210.6","-210.6","-210.6","-207.5","-207.5","-207.5","-212.7","-212.7","-212.7","-225.9","-225.9","-225.9"
"896","-169.6","-169.6","-169.6","-222.6","-222.6","-222.6","-206","-206","-206","-169.8","-169.8","-169.8"
"897","-220.7","-220.7","-220.7","-188.6","-188.6","-188.6","-183","-183","-183","-223.3","-223.3","-223.3"
"898","-180.4","-180.4","-180.4","-210.4","-210.4","-210.4","-221.9","-221.9","-221.9","-236.7","-236.7","-236.7"
"899","-179","-179","-179","-205.4","-205.4","-205.4","-175.1","-175.1","-175.1","-187.7","-187.7","-187.7"
"900","-200.8","-200.8","-200.8","-236.5","-236.5","-236.5","-228","-228","-228","-226.3","-226.3","-226.3"
"901","-189.1","-189.1","-189.1","-244.8","-244.8","-244.8","-193.2","-193.2","-193.2","-195","-195","-195"
"902","-218.9","-218.9","-218.9","-198.9","-198.9","-198.9","-163.4","-163.4","-163.4","-205.8","-205.8","-205.8"
"903","-220.6","-220.6","-220.6","-191.1","-191.1","-191.1","-199.3","-199.3","-199.3","-184.7","-184.7","-184.7"
"904","-178.6","-178.6","-178.6","-219.1","-219.1","-219.1","-218.8","-218.8","-218.8","-252.5","-252.5","-252.5"
"905","-202","-202","-202","-208.1","-208.1","-208.1","-160.6","-160.6","-160.6","-211.4","-211.4","-211.4"
"906","-193.5","-193.5","-193.5","-201.2","-201.2","-201.2","-189.9","-189.9","-189.9","-185.2","-185.2","-185.2"
"907","-218","-218","-218","-216.2","-216.2","-216.2","-173.8","-173.8","-173.8","-186.6","-186.6","-186.6"
"908","-210.6","-210.6","-210.6","-200.9","-200.9","-200.9","-182.8","-182.8","-182.8","-220.3","-220.3","-220.3"
"909","-206.4","-206.4","-206.4","-205","-205","-205","-166","-166","-166","-196","-196","-196"
"910","-221.6","-221.6","-221.6","-163","-163","-163","-181.9","-181.9","-181.9","-175.4","-175.4","-175.4"
"911","-215.8","-215.8","-215.8","-223.4","-223.4","-223.4","-195.7","-195.7","-195.7","-240.9","-240.9","-240.9"
"912","-189.6","-189.6","-189.6","-208.1","-208.1","-208.1","-201","-201","-201","-186.4","-186.4","-186.4"
"913","-188.5","-188.5","-188.5","-202.2","-202.2","-202.2","-203.7","-203.7","-203.7","-190.7","-190.7","-190.7"
"914","-212.3","-212.3","-212.3","-224","-224","-224","-155.7","-155.7","-155.7","-251","-251","-251"
"915","-208.2","-208.2","-208.2","-195.1","-195.1","-195.1","-185.7","-185.7","-185.7","-241.6","-241.6","-241.6"
"916","-168.2","-168.2","-168.2","-186.4","-186.4","-186.4","-206.3","-206.3","-206.3","-179.4","-179.4","-179.4"
"917","-187.3","-187.3","-187.3","-208.3","-208.3","-208.3","-185.3","-185.3","-185.3","-203.5","-203.5","-203.5"
"918","-153.1","-153.1","-153.1","-197.1","-197.1","-197.1","-186","-186","-186","-182.5","-182.5","-182.5"
"919","-225.5","-225.5","-225.5","-192.7","-192.7","-192.7","-189.7","-189.7","-189.7","-226.7","-226.7","-226.7"
"920","-204.6","-204.6","-204.6","-224.7","-224.7","-224.7","-200.2","-200.2","-200.2","-211.5","-211.5","-211.5"
"921","-186","-186","-186","-164.7","-164.7","-164.7","-179.2","-179.2","-179.2","-191.9","-191.9","-191.9"
"922","-211.2","-211.2","-211.2","-220.4","-220.4","-220.4","-167.3","-167.3","-167.3","-235.6","-235.6","-235.6"
"923","-178","-178","-178","-199.4","-199.4","-199.4","-180.4","-180.4","-180.4","-208.4","-208.4","-208.4"
"924","-189.8","-189.8","-189.8","-188.2","-188.2","-188.2","-191.2","-191.2","-191.2","-207.1","-207.1","-207.1"
"925","-216.4","-216.4","-216.4","-236.2","-236.2","-236.2","-200.7","-200.7","-200.7","-216.6","-216.6","-216.6"
"926","-174.3","-174.3","-174.3","-194.3","-194.3","-194.3","-188.5","-188.5","-188.5","-197.5","-197.5","-197.5"
"927","-181.1","-181.1","-181.1","-226.1","-226.1","-226.1","-228.8","-228.8","-228.8","-173","-173","-173"
"928","-192.3","-192.3","-192.3","-180.5","-180.5","-180.5","-191.8","-191.8","-191.8","-217.4","-217.4","-217.4"
"929","-217.8","-217.8","-217.8","-166.5","-166.5","-166.5","-197.5","-197.5","-197.5","-225.8","-225.8","-225.8"
"930","-249.4","-249.4","-249.4","-188.9","-188.9","-188.9","-210.1","-210.1","-210.1","-180.1","-180.1","-180.1"
"931","-174","-174","-174","-222.5","-222.5","-222.5","-201.8","-201.8","-201.8","-173.2","-173.2","-173.2"
"932","-184","-184","-184","-206.7","-206.7","-206.7","-215.7","-215.7","-215.7","-269.8","-269.8","-269.8"
"933","-190.9","-190.9","-190.9","-198.5","-198.5","-198.5","-190.3","-190.3","-190.3","-200","-200","-200"
"934","-207.6","-207.6","-207.6","-199.6","-199.6","-199.6","-218.5","-218.5","-218.5","-170.4","-170.4","-170.4"
"935","-186","-186","-186","-189.2","-189.2","-189.2","-177.3","-177.3","-177.3","-204.4","-204.4","-204.4"
"936","-163.6","-163.6","-163.6","-194","-194","-194","-177.5","-177.5","-177.5","-211.8","-211.8","-211.8"
"937","-235.4","-235.4","-235.4","-214","-214","-214","-167.7","-167.7","-167.7","-236.7","-236.7","-236.7"
"938","-200.7","-200.7","-200.7","-177.3","-177.3","-177.3","-186.7","-186.7","-186.7","-232","-232","-232"
"939","-228.9","-228.9","-228.9","-162.1","-162.1","-162.1","-173","-173","-173","-224.8","-224.8","-224.8"
"940","-196.9","-196.9","-196.9","-197.3","-197.3","-197.3","-156.9","-156.9","-156.9","-238.1","-238.1","-238.1"
"941","-200.1","-200.1","-200.1","-180.1","-180.1","-180.1","-187.3","-187.3","-187.3","-207.7","-207.7","-207.7"
"942","-190.4","-190.4","-190.4","-205.4","-205.4","-205.4","-191.8","-191.8","-191.8","-167","-167","-167"
"943","-194","-194","-194","-204.1","-204.1","-204.1","-193.5","-193.5","-193.5","-190.1","-190.1","-190.1"
"944","-219.7","-219.7","-219.7","-201.9","-201.9","-201.9","-175.3","-175.3","-175.3","-194.2","-194.2","-194.2"
"945","-194.8","-194.8","-194.8","-183.1","-183.1","-183.1","-174.5","-174.5","-174.5","-203.5","-203.5","-203.5"
"946","-187.6","-187.6","-187.6","-206.8","-206.8","-206.8","-158.8","-158.8","-158.8","-198.6","-198.6","-198.6"
"947","-184.4","-184.4","-184.4","-248","-248","-248","-182.8","-182.8","-182.8","-192.8","-192.8","-192.8"
"948","-214.9","-214.9","-214.9","-199.8","-199.8","-199.8","-221.6","-221.6","-221.6","-207.5","-207.5","-207.5"
"949","-164.9","-164.9","-164.9","-197.3","-197.3","-197.3","-201.2","-201.2","-201.2","-172.7","-172.7","-172.7"
"950","-192.1","-192.1","-192.1","-204.3","-204.3","-204.3","-228.7","-228.7","-228.7","-186.9","-186.9","-186.9"
"951","-210","-210","-210","-161.5","-161.5","-161.5","-173.1","-173.1","-173.1","-182.8","-182.8","-182.8"
"952","-195.4","-195.4","-195.4","-200.6","-200.6","-200.6","-193.5","-193.5","-193.5","-186.3","-186.3","-186.3"
"953","-195.8","-195.8","-195.8","-209.9","-209.9","-209.9","-180.7","-180.7","-180.7","-199.5","-199.5","-199.5"
"954","-196.1","-196.1","-196.1","-187.7","-187.7","-187.7","-191.2","-191.2","-191.2","-204","-204","-204"
"955","-176.4","-176.4","-176.4","-186.6","-186.6","-186.6","-158.4","-158.4","-158.4","-190.6","-190.6","-190.6"
"956","-191.2","-191.2","-191.2","-203.3","-203.3","-203.3","-178.5","-178.5","-178.5","-215","-215","-215"
"957","-191.8","-191.8","-191.8","-189.2","-189.2","-189.2","-191.5","-191.5","-191.5","-216.4","-216.4","-216.4"
"958","-225.7","-225.7","-225.7","-177","-177","-177","-182.9","-182.9","-182.9","-179.2","-179.2","-179.2"
"959","-155.2","-155.2","-155.2","-199.7","-199.7","-199.7","-185.8","-185.8","-185.8","-175.3","-175.3","-175.3"
"960","-230.6","-230.6","-230.6","-167.8","-167.8","-167.8","-211.4","-211.4","-211.4","-236.8","-236.8","-236.8"
"961","-188.2","-188.2","-188.2","-196.7","-196.7","-196.7","-168.5","-168.5","-168.5","-211.6","-211.6","-211.6"
"962","-193.5","-193.5","-193.5","-173.2","-173.2","-173.2","-206","-206","-206","-216.7","-216.7","-216.7"
"963","-210.4","-210.4","-210.4","-185.7","-185.7","-185.7","-184.6","-184.6","-184.6","-173.9","-173.9","-173.9"
"964","-210.3","-210.3","-210.3","-173.1","-173.1","-173.1","-227.1","-227.1","-227.1","-181.1","-181.1","-181.1"
"965","-174.6","-174.6","-174.6","-170.6","-170.6","-170.6","-236.9","-236.9","-236.9","-186.5","-186.5","-186.5"
"966","-208.6","-208.6","-208.6","-208.4","-208.4","-208.4","-220.8","-220.8","-220.8","-184.4","-184.4","-184.4"
"967","-217.7","-217.7","-217.7","-152.1","-152.1","-152.1","-170.6","-170.6","-170.6","-221.8","-221.8","-221.8"
"968","-200.5","-200.5","-200.5","-193.9","-193.9","-193.9","-186.9","-186.9","-186.9","-220.5","-220.5","-220.5"
"969","-167.5","-167.5","-167.5","-199.2","-199.2","-199.2","-153.8","-153.8","-153.8","-216.3","-216.3","-216.3"
"970","-176.1","-176.1","-176.1","-161.7","-161.7","-161.7","-196.8","-196.8","-196.8","-188.3","-188.3","-188.3"
"971","-175","-175","-175","-193.2","-193.2","-193.2","-195.3","-195.3","-195.3","-207.5","-207.5","-207.5"
"972","-201.5","-201.5","-201.5","-177.4","-177.4","-177.4","-209.2","-209.2","-209.2","-210.5","-210.5","-210.5"
"973","-178.1","-178.1","-178.1","-175.5","-175.5","-175.5","-162.2","-162.2","-162.2","-208.5","-208.5","-208.5"
"974","-184.9","-184.9","-184.9","-173.6","-173.6","-173.6","-178.5","-178.5","-178.5","-172.7","-172.7","-172.7"
"975","-197.3","-197.3","-197.3","-170","-170","-170","-182.3","-182.3","-182.3","-182.4","-182.4","-182.4"
"976","-224.8","-224.8","-224.8","-201.2","-201.2","-201.2","-176.4","-176.4","-176.4","-179.4","-179.4","-179.4"
"977","-188.6","-188.6","-188.6","-210.9","-210.9","-210.9","-193.5","-193.5","-193.5","-190.4","-190.4","-190.4"
"978","-193.9","-193.9","-193.9","-204.5","-204.5","-204.5","-186.1","-186.1","-186.1","-181.5","-181.5","-181.5"
"979","-191.5","-191.5","-191.5","-191.2","-191.2","-191.2","-222.4","-222.4","-222.4","-189.2","-189.2","-189.2"
"980","-163.5","-163.5","-163.5","-219.5","-219.5","-219.5","-187.1","-187.1","-187.1","-183.9","-183.9","-183.9"
"981","-166.9","-166.9","-166.9","-206.2","-206.2","-206.2","-189.4","-189.4","-189.4","-160.9","-160.9","-160.9"
"982","-196.6","-196.6","-196.6","-222.8","-222.8","-222.8","-165.3","-165.3","-165.3","-195.5","-195.5","-195.5"
"983","-213.9","-213.9","-213.9","-190.5","-190.5","-190.5","-188.6","-188.6","-188.6","-204.3","-204.3","-204.3"
"984","-173.5","-173.5","-173.5","-185.8","-185.8","-185.8","-151.4","-151.4","-151.4","-194.8","-194.8","-194.8"
"985","-195","-195","-195","-214.1","-214.1","-214.1","-159.6","-159.6","-159.6","-182.9","-182.9","-182.9"
"986","-200.3","-200.3","-200.3","-170.6","-170.6","-170.6","-177.2","-177.2","-177.2","-191.8","-191.8","-191.8"
"987","-196.5","-196.5","-196.5","-201.5","-201.5","-201.5","-180.6","-180.6","-180.6","-204.2","-204.2","-204.2"
"988","-218","-218","-218","-195.6","-195.6","-195.6","-211.2","-211.2","-211.2","-196","-196","-196"
"989","-210.2","-210.2","-210.2","-205.3","-205.3","-205.3","-208.4","-208.4","-208.4","-200.7","-200.7","-200.7"
"990","-202.5","-202.5","-202.5","-179.3","-179.3","-179.3","-200.7","-200.7","-200.7","-195.1","-195.1","-195.1"
"991","-198.9","-198.9","-198.9","-214.8","-214.8","-214.8","-227.3","-227.3","-227.3","-192.7","-192.7","-192.7"
"992","-183.2","-183.2","-183.2","-204.9","-204.9","-204.9","-209.7","-209.7","-209.7","-174","-174","-174"
"993","-225.9","-225.9","-225.9","-216.8","-216.8","-216.8","-224.3","-224.3","-224.3","-246.1","-246.1","-246.1"
"994","-231.4","-231.4","-231.4","-175","-175","-175","-204.7","-204.7","-204.7","-218","-218","-218"
"995","-171.1","-171.1","-171.1","-204.9","-204.9","-204.9","-199.9","-199.9","-199.9","-197","-197","-197"
"996","-205.9","-205.9","-205.9","-198.6","-198.6","-198.6","-215.4","-215.4","-215.4","-201.6","-201.6","-201.6"
"997","-201.1","-201.1","-201.1","-227.7","-227.7","-227.7","-208.4","-208.4","-208.4","-219.2","-219.2","-219.2"
"998","-205.1","-205.1","-205.1","-169.7","-169.7","-169.7","-176.3","-176.3","-176.3","-194","-194","-194"
"999","-199.3","-199.3","-199.3","-208.8","-208.8","-208.8","-182.3","-182.3","-182.3","-228.3","-228.3","-228.3"
