"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_333figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_333figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_333figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_333figure3 - episode_return__MAX"
"861","-316.1","-316.1","-316.1","-303.5","-303.5","-303.5","-301.5","-301.5","-301.5","-325.3","-325.3","-325.3"
"862","-310.8","-310.8","-310.8","-294.7","-294.7","-294.7","-289.1","-289.1","-289.1","-310.4","-310.4","-310.4"
"863","-291.7","-291.7","-291.7","-277.7","-277.7","-277.7","-314.8","-314.8","-314.8","-277.6","-277.6","-277.6"
"864","-281.1","-281.1","-281.1","-316.7","-316.7","-316.7","-266.4","-266.4","-266.4","-322","-322","-322"
"865","-272.4","-272.4","-272.4","-308","-308","-308","-299.4","-299.4","-299.4","-348.6","-348.6","-348.6"
"866","-281.7","-281.7","-281.7","-299.1","-299.1","-299.1","-294.5","-294.5","-294.5","-304.7","-304.7","-304.7"
"867","-307.7","-307.7","-307.7","-310.5","-310.5","-310.5","-296.5","-296.5","-296.5","-303.3","-303.3","-303.3"
"868","-284.3","-284.3","-284.3","-308.8","-308.8","-308.8","-312.1","-312.1","-312.1","-332.6","-332.6","-332.6"
"869","-295.8","-295.8","-295.8","-318.8","-318.8","-318.8","-302.7","-302.7","-302.7","-314.1","-314.1","-314.1"
"870","-318.5","-318.5","-318.5","-303","-303","-303","-328","-328","-328","-305.2","-305.2","-305.2"
"871","-317.8","-317.8","-317.8","-297.1","-297.1","-297.1","-301.4","-301.4","-301.4","-275.8","-275.8","-275.8"
"872","-288.1","-288.1","-288.1","-308.4","-308.4","-308.4","-302.4","-302.4","-302.4","-266.1","-266.1","-266.1"
"873","-304.1","-304.1","-304.1","-252.7","-252.7","-252.7","-307.2","-307.2","-307.2","-292","-292","-292"
"874","-280.4","-280.4","-280.4","-334.4","-334.4","-334.4","-325.2","-325.2","-325.2","-321.3","-321.3","-321.3"
"875","-330.1","-330.1","-330.1","-282.2","-282.2","-282.2","-327.7","-327.7","-327.7","-275.6","-275.6","-275.6"
"876","-345.1","-345.1","-345.1","-281.3","-281.3","-281.3","-306.8","-306.8","-306.8","-287.2","-287.2","-287.2"
"877","-323.5","-323.5","-323.5","-328","-328","-328","-312.7","-312.7","-312.7","-312.2","-312.2","-312.2"
"878","-292.8","-292.8","-292.8","-282.7","-282.7","-282.7","-268.9","-268.9","-268.9","-301.6","-301.6","-301.6"
"879","-303.9","-303.9","-303.9","-306.1","-306.1","-306.1","-313.7","-313.7","-313.7","-320","-320","-320"
"880","-280.1","-280.1","-280.1","-315.8","-315.8","-315.8","-313.4","-313.4","-313.4","-292.2","-292.2","-292.2"
"881","-283.5","-283.5","-283.5","-340.3","-340.3","-340.3","-308.7","-308.7","-308.7","-326.7","-326.7","-326.7"
"882","-294.3","-294.3","-294.3","-319.9","-319.9","-319.9","-277.6","-277.6","-277.6","-323.3","-323.3","-323.3"
"883","-272.2","-272.2","-272.2","-330.4","-330.4","-330.4","-324.5","-324.5","-324.5","-311.6","-311.6","-311.6"
"884","-303.4","-303.4","-303.4","-307.8","-307.8","-307.8","-279.4","-279.4","-279.4","-304.4","-304.4","-304.4"
"885","-305.9","-305.9","-305.9","-295.6","-295.6","-295.6","-281.9","-281.9","-281.9","-296.5","-296.5","-296.5"
"886","-314.1","-314.1","-314.1","-314.6","-314.6","-314.6","-317.2","-317.2","-317.2","-317.1","-317.1","-317.1"
"887","-361.3","-361.3","-361.3","-286.1","-286.1","-286.1","-330.9","-330.9","-330.9","-323.7","-323.7","-323.7"
"888","-277.5","-277.5","-277.5","-305.5","-305.5","-305.5","-310.8","-310.8","-310.8","-285.5","-285.5","-285.5"
"889","-309.5","-309.5","-309.5","-302.4","-302.4","-302.4","-295.9","-295.9","-295.9","-289.6","-289.6","-289.6"
"890","-278.9","-278.9","-278.9","-313.7","-313.7","-313.7","-299.4","-299.4","-299.4","-297.2","-297.2","-297.2"
"891","-323.2","-323.2","-323.2","-322.7","-322.7","-322.7","-294.6","-294.6","-294.6","-301.8","-301.8","-301.8"
"892","-329.4","-329.4","-329.4","-310.2","-310.2","-310.2","-261.4","-261.4","-261.4","-319.7","-319.7","-319.7"
"893","-288.4","-288.4","-288.4","-340.2","-340.2","-340.2","-286.8","-286.8","-286.8","-287.5","-287.5","-287.5"
"894","-291.9","-291.9","-291.9","-277.6","-277.6","-277.6","-307.8","-307.8","-307.8","-310.4","-310.4","-310.4"
"895","-270.9","-270.9","-270.9","-300.6","-300.6","-300.6","-318.2","-318.2","-318.2","-278.4","-278.4","-278.4"
"896","-302.2","-302.2","-302.2","-297.8","-297.8","-297.8","-310.5","-310.5","-310.5","-287.2","-287.2","-287.2"
"897","-302","-302","-302","-289.7","-289.7","-289.7","-302.7","-302.7","-302.7","-298.1","-298.1","-298.1"
"898","-294.1","-294.1","-294.1","-336.4","-336.4","-336.4","-373.7","-373.7","-373.7","-280.5","-280.5","-280.5"
"899","-339.6","-339.6","-339.6","-339.8","-339.8","-339.8","-304.5","-304.5","-304.5","-321.7","-321.7","-321.7"
"900","-266.8","-266.8","-266.8","-325.6","-325.6","-325.6","-301.5","-301.5","-301.5","-317.2","-317.2","-317.2"
"901","-295","-295","-295","-303.6","-303.6","-303.6","-350.8","-350.8","-350.8","-289.6","-289.6","-289.6"
"902","-305.5","-305.5","-305.5","-269.7","-269.7","-269.7","-278.9","-278.9","-278.9","-299.4","-299.4","-299.4"
"903","-325.3","-325.3","-325.3","-320.7","-320.7","-320.7","-326.5","-326.5","-326.5","-252.5","-252.5","-252.5"
"904","-354.1","-354.1","-354.1","-353.3","-353.3","-353.3","-327.8","-327.8","-327.8","-284.4","-284.4","-284.4"
"905","-301.6","-301.6","-301.6","-270.2","-270.2","-270.2","-330.2","-330.2","-330.2","-297.9","-297.9","-297.9"
"906","-330.2","-330.2","-330.2","-288.8","-288.8","-288.8","-325.7","-325.7","-325.7","-268.4","-268.4","-268.4"
"907","-281.1","-281.1","-281.1","-324.5","-324.5","-324.5","-313.5","-313.5","-313.5","-341.2","-341.2","-341.2"
"908","-270","-270","-270","-270.3","-270.3","-270.3","-316.6","-316.6","-316.6","-333.9","-333.9","-333.9"
"909","-293.5","-293.5","-293.5","-307","-307","-307","-286.7","-286.7","-286.7","-298","-298","-298"
"910","-314.2","-314.2","-314.2","-314.6","-314.6","-314.6","-280.8","-280.8","-280.8","-313.8","-313.8","-313.8"
"911","-270.7","-270.7","-270.7","-286.9","-286.9","-286.9","-316.7","-316.7","-316.7","-318.1","-318.1","-318.1"
"912","-350.2","-350.2","-350.2","-282.6","-282.6","-282.6","-324.7","-324.7","-324.7","-295.7","-295.7","-295.7"
"913","-296.2","-296.2","-296.2","-281.6","-281.6","-281.6","-310.6","-310.6","-310.6","-321.1","-321.1","-321.1"
"914","-251.7","-251.7","-251.7","-304.4","-304.4","-304.4","-333","-333","-333","-272.4","-272.4","-272.4"
"915","-298.7","-298.7","-298.7","-306.7","-306.7","-306.7","-292.3","-292.3","-292.3","-267.5","-267.5","-267.5"
"916","-287.9","-287.9","-287.9","-279.9","-279.9","-279.9","-296.7","-296.7","-296.7","-300.5","-300.5","-300.5"
"917","-299.2","-299.2","-299.2","-336.5","-336.5","-336.5","-307.8","-307.8","-307.8","-314.6","-314.6","-314.6"
"918","-342","-342","-342","-292.6","-292.6","-292.6","-375.4","-375.4","-375.4","-318.5","-318.5","-318.5"
"919","-294.7","-294.7","-294.7","-269","-269","-269","-269.8","-269.8","-269.8","-302.8","-302.8","-302.8"
"920","-287.4","-287.4","-287.4","-324.4","-324.4","-324.4","-316.9","-316.9","-316.9","-292.7","-292.7","-292.7"
"921","-273","-273","-273","-269.7","-269.7","-269.7","-335.1","-335.1","-335.1","-302.3","-302.3","-302.3"
"922","-325","-325","-325","-288.8","-288.8","-288.8","-302","-302","-302","-324.4","-324.4","-324.4"
"923","-282.4","-282.4","-282.4","-328.1","-328.1","-328.1","-312.2","-312.2","-312.2","-311.2","-311.2","-311.2"
"924","-306.6","-306.6","-306.6","-328.5","-328.5","-328.5","-299.7","-299.7","-299.7","-258","-258","-258"
"925","-313.9","-313.9","-313.9","-335.1","-335.1","-335.1","-281.1","-281.1","-281.1","-327.3","-327.3","-327.3"
"926","-263.2","-263.2","-263.2","-263.7","-263.7","-263.7","-331.3","-331.3","-331.3","-330.4","-330.4","-330.4"
"927","-296","-296","-296","-326.7","-326.7","-326.7","-306.7","-306.7","-306.7","-344.2","-344.2","-344.2"
"928","-340.1","-340.1","-340.1","-294.8","-294.8","-294.8","-265.3","-265.3","-265.3","-328.6","-328.6","-328.6"
"929","-283.2","-283.2","-283.2","-328.3","-328.3","-328.3","-303.9","-303.9","-303.9","-359.1","-359.1","-359.1"
"930","-277.5","-277.5","-277.5","-261.9","-261.9","-261.9","-253.6","-253.6","-253.6","-302.4","-302.4","-302.4"
"931","-288.4","-288.4","-288.4","-323.3","-323.3","-323.3","-282.6","-282.6","-282.6","-253.1","-253.1","-253.1"
"932","-265.4","-265.4","-265.4","-319.1","-319.1","-319.1","-301.6","-301.6","-301.6","-278.8","-278.8","-278.8"
"933","-315.6","-315.6","-315.6","-288.3","-288.3","-288.3","-288.3","-288.3","-288.3","-341.5","-341.5","-341.5"
"934","-310.2","-310.2","-310.2","-316.7","-316.7","-316.7","-312.3","-312.3","-312.3","-280","-280","-280"
"935","-277.9","-277.9","-277.9","-309.6","-309.6","-309.6","-284.4","-284.4","-284.4","-307","-307","-307"
"936","-301","-301","-301","-285.3","-285.3","-285.3","-286.7","-286.7","-286.7","-310.5","-310.5","-310.5"
"937","-276.8","-276.8","-276.8","-309.4","-309.4","-309.4","-305.8","-305.8","-305.8","-323","-323","-323"
"938","-283.2","-283.2","-283.2","-278.4","-278.4","-278.4","-285.8","-285.8","-285.8","-334.6","-334.6","-334.6"
"939","-268.8","-268.8","-268.8","-256","-256","-256","-277.8","-277.8","-277.8","-252.3","-252.3","-252.3"
"940","-279.2","-279.2","-279.2","-303.8","-303.8","-303.8","-319.1","-319.1","-319.1","-315.1","-315.1","-315.1"
"941","-278.4","-278.4","-278.4","-307.7","-307.7","-307.7","-395.4","-395.4","-395.4","-274.3","-274.3","-274.3"
"942","-317.7","-317.7","-317.7","-266.8","-266.8","-266.8","-333.1","-333.1","-333.1","-299.2","-299.2","-299.2"
"943","-294","-294","-294","-313.1","-313.1","-313.1","-310.5","-310.5","-310.5","-302.1","-302.1","-302.1"
"944","-314.5","-314.5","-314.5","-239.8","-239.8","-239.8","-314.1","-314.1","-314.1","-247.8","-247.8","-247.8"
"945","-297.9","-297.9","-297.9","-311.1","-311.1","-311.1","-303.7","-303.7","-303.7","-294.9","-294.9","-294.9"
"946","-344.1","-344.1","-344.1","-262.5","-262.5","-262.5","-292.6","-292.6","-292.6","-344","-344","-344"
"947","-299.1","-299.1","-299.1","-348.2","-348.2","-348.2","-301.8","-301.8","-301.8","-299.1","-299.1","-299.1"
"948","-315.1","-315.1","-315.1","-290.3","-290.3","-290.3","-307.8","-307.8","-307.8","-318.9","-318.9","-318.9"
"949","-248.2","-248.2","-248.2","-298.8","-298.8","-298.8","-373.3","-373.3","-373.3","-301.2","-301.2","-301.2"
"950","-315.8","-315.8","-315.8","-279.2","-279.2","-279.2","-276.9","-276.9","-276.9","-310.7","-310.7","-310.7"
"951","-361.8","-361.8","-361.8","-282.1","-282.1","-282.1","-276.4","-276.4","-276.4","-347","-347","-347"
"952","-311.6","-311.6","-311.6","-331.2","-331.2","-331.2","-272.2","-272.2","-272.2","-367.6","-367.6","-367.6"
"953","-297.3","-297.3","-297.3","-302.6","-302.6","-302.6","-274.5","-274.5","-274.5","-290.8","-290.8","-290.8"
"954","-320.6","-320.6","-320.6","-307.9","-307.9","-307.9","-318.8","-318.8","-318.8","-297","-297","-297"
"955","-295.2","-295.2","-295.2","-347.5","-347.5","-347.5","-300.7","-300.7","-300.7","-308.4","-308.4","-308.4"
"956","-289.1","-289.1","-289.1","-328","-328","-328","-300.8","-300.8","-300.8","-294.5","-294.5","-294.5"
"957","-312.6","-312.6","-312.6","-305.5","-305.5","-305.5","-315.1","-315.1","-315.1","-272.4","-272.4","-272.4"
"958","-304.8","-304.8","-304.8","-300.6","-300.6","-300.6","-261.1","-261.1","-261.1","-310","-310","-310"
"959","-319.3","-319.3","-319.3","-330","-330","-330","-299.2","-299.2","-299.2","-303.3","-303.3","-303.3"
"960","-321.3","-321.3","-321.3","-320.7","-320.7","-320.7","-311.6","-311.6","-311.6","-287","-287","-287"
"961","-298.6","-298.6","-298.6","-297.5","-297.5","-297.5","-283.7","-283.7","-283.7","-309.2","-309.2","-309.2"
"962","-276.2","-276.2","-276.2","-307.1","-307.1","-307.1","-291.8","-291.8","-291.8","-344.3","-344.3","-344.3"
"963","-319.5","-319.5","-319.5","-325.3","-325.3","-325.3","-310.9","-310.9","-310.9","-313.7","-313.7","-313.7"
"964","-263.5","-263.5","-263.5","-312.2","-312.2","-312.2","-315.1","-315.1","-315.1","-365.9","-365.9","-365.9"
"965","-282.6","-282.6","-282.6","-284.6","-284.6","-284.6","-318.5","-318.5","-318.5","-296.3","-296.3","-296.3"
"966","-286.7","-286.7","-286.7","-299","-299","-299","-313.6","-313.6","-313.6","-374","-374","-374"
"967","-283.3","-283.3","-283.3","-287.9","-287.9","-287.9","-301.9","-301.9","-301.9","-325","-325","-325"
"968","-302","-302","-302","-335.2","-335.2","-335.2","-302.9","-302.9","-302.9","-311.2","-311.2","-311.2"
"969","-297.9","-297.9","-297.9","-303.3","-303.3","-303.3","-329.1","-329.1","-329.1","-325.1","-325.1","-325.1"
"970","-322.2","-322.2","-322.2","-268.5","-268.5","-268.5","-324.4","-324.4","-324.4","-323.9","-323.9","-323.9"
"971","-306.2","-306.2","-306.2","-287.3","-287.3","-287.3","-303.2","-303.2","-303.2","-346.4","-346.4","-346.4"
"972","-310.2","-310.2","-310.2","-298.9","-298.9","-298.9","-285.5","-285.5","-285.5","-295.4","-295.4","-295.4"
"973","-344.8","-344.8","-344.8","-311.3","-311.3","-311.3","-311.5","-311.5","-311.5","-299","-299","-299"
"974","-345.7","-345.7","-345.7","-325.1","-325.1","-325.1","-324.9","-324.9","-324.9","-319.2","-319.2","-319.2"
"975","-284.3","-284.3","-284.3","-295.9","-295.9","-295.9","-331.8","-331.8","-331.8","-301.4","-301.4","-301.4"
"976","-322.6","-322.6","-322.6","-299.7","-299.7","-299.7","-313.9","-313.9","-313.9","-278","-278","-278"
"977","-347.3","-347.3","-347.3","-313.7","-313.7","-313.7","-296.7","-296.7","-296.7","-330.1","-330.1","-330.1"
"978","-332.5","-332.5","-332.5","-284.2","-284.2","-284.2","-275.5","-275.5","-275.5","-273.8","-273.8","-273.8"
"979","-282.8","-282.8","-282.8","-331","-331","-331","-312.8","-312.8","-312.8","-281.9","-281.9","-281.9"
"980","-344.5","-344.5","-344.5","-294.3","-294.3","-294.3","-289.5","-289.5","-289.5","-326.8","-326.8","-326.8"
"981","-305.9","-305.9","-305.9","-309.9","-309.9","-309.9","-336.5","-336.5","-336.5","-299.4","-299.4","-299.4"
"982","-280.3","-280.3","-280.3","-276.6","-276.6","-276.6","-302.5","-302.5","-302.5","-301.8","-301.8","-301.8"
"983","-260.5","-260.5","-260.5","-318.5","-318.5","-318.5","-307.7","-307.7","-307.7","-307.2","-307.2","-307.2"
"984","-304.7","-304.7","-304.7","-314","-314","-314","-319","-319","-319","-289.7","-289.7","-289.7"
"985","-325.9","-325.9","-325.9","-293.9","-293.9","-293.9","-275.1","-275.1","-275.1","-306.4","-306.4","-306.4"
"986","-259.7","-259.7","-259.7","-331.4","-331.4","-331.4","-299.1","-299.1","-299.1","-314.3","-314.3","-314.3"
"987","-293.9","-293.9","-293.9","-261.5","-261.5","-261.5","-304.7","-304.7","-304.7","-274.2","-274.2","-274.2"
"988","-303.4","-303.4","-303.4","-288.2","-288.2","-288.2","-285.9","-285.9","-285.9","-319.5","-319.5","-319.5"
"989","-250.9","-250.9","-250.9","-296.4","-296.4","-296.4","-266.1","-266.1","-266.1","-333","-333","-333"
"990","-289.3","-289.3","-289.3","-326.3","-326.3","-326.3","-293","-293","-293","-270.3","-270.3","-270.3"
"991","-296.5","-296.5","-296.5","-319.2","-319.2","-319.2","-258","-258","-258","-313.7","-313.7","-313.7"
"992","-297.3","-297.3","-297.3","-284.3","-284.3","-284.3","-294.9","-294.9","-294.9","-298.2","-298.2","-298.2"
"993","-281.1","-281.1","-281.1","-284.3","-284.3","-284.3","-304.8","-304.8","-304.8","-265.9","-265.9","-265.9"
"994","-301.8","-301.8","-301.8","-315.3","-315.3","-315.3","-321.2","-321.2","-321.2","-349.2","-349.2","-349.2"
"995","-269.1","-269.1","-269.1","-313","-313","-313","-318.8","-318.8","-318.8","-291.7","-291.7","-291.7"
"996","-267.5","-267.5","-267.5","-289.3","-289.3","-289.3","-318.8","-318.8","-318.8","-298.4","-298.4","-298.4"
"997","-284.5","-284.5","-284.5","-291.3","-291.3","-291.3","-331.7","-331.7","-331.7","-277.6","-277.6","-277.6"
"998","-266.3","-266.3","-266.3","-297.9","-297.9","-297.9","-252.7","-252.7","-252.7","-300.4","-300.4","-300.4"
"999","-307","-307","-307","-302.7","-302.7","-302.7","-282.8","-282.8","-282.8","-286.3","-286.3","-286.3"
