epoch,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX
89,232.1578947,232.1578947,232.1578947,217,217,217,189,189,189,44.05263158,44.05263158,44.05263158,80.10526316,80.10526316,80.10526316,195,195,195
90,137.8947368,137.8947368,137.8947368,233.4736842,233.4736842,233.4736842,231.2105263,231.2105263,231.2105263,70.68421053,70.68421053,70.68421053,166.1578947,166.1578947,166.1578947,212.2105263,212.2105263,212.2105263
91,213.8947368,213.8947368,213.8947368,337.5263158,337.5263158,337.5263158,212.5789474,212.5789474,212.5789474,26.84210526,26.84210526,26.84210526,140.3684211,140.3684211,140.3684211,243.2631579,243.2631579,243.2631579
92,225.5789474,225.5789474,225.5789474,256.0526316,256.0526316,256.0526316,148.7894737,148.7894737,148.7894737,79.21052632,79.21052632,79.21052632,184.7894737,184.7894737,184.7894737,355.5789474,355.5789474,355.5789474
93,219.4736842,219.4736842,219.4736842,261.2631579,261.2631579,261.2631579,249.4736842,249.4736842,249.4736842,18.31578947,18.31578947,18.31578947,170.0526316,170.0526316,170.0526316,307.3157895,307.3157895,307.3157895
94,181.6315789,181.6315789,181.6315789,263.6842105,263.6842105,263.6842105,183.2631579,183.2631579,183.2631579,53.73684211,53.73684211,53.73684211,135.4736842,135.4736842,135.4736842,242.9473684,242.9473684,242.9473684
95,178.8947368,178.8947368,178.8947368,220.7368421,220.7368421,220.7368421,190.3684211,190.3684211,190.3684211,32.47368421,32.47368421,32.47368421,117.3684211,117.3684211,117.3684211,226.6315789,226.6315789,226.6315789
96,166.8947368,166.8947368,166.8947368,228.6842105,228.6842105,228.6842105,197.7368421,197.7368421,197.7368421,65.84210526,65.84210526,65.84210526,186,186,186,242.5789474,242.5789474,242.5789474
97,188.8421053,188.8421053,188.8421053,189.2105263,189.2105263,189.2105263,214.4736842,214.4736842,214.4736842,105.7368421,105.7368421,105.7368421,137.1578947,137.1578947,137.1578947,173.8421053,173.8421053,173.8421053
98,248.7894737,248.7894737,248.7894737,275.7368421,275.7368421,275.7368421,203.8421053,203.8421053,203.8421053,73.57894737,73.57894737,73.57894737,137.5263158,137.5263158,137.5263158,252.1578947,252.1578947,252.1578947
99,179,179,179,224.5789474,224.5789474,224.5789474,194.8421053,194.8421053,194.8421053,55.57894737,55.57894737,55.57894737,88.52631579,88.52631579,88.52631579,265.1052632,265.1052632,265.1052632
100,126.1578947,126.1578947,126.1578947,168,168,168,242,242,242,68.21052632,68.21052632,68.21052632,128.3157895,128.3157895,128.3157895,286.3684211,286.3684211,286.3684211
101,196.8947368,196.8947368,196.8947368,209.2105263,209.2105263,209.2105263,213.6315789,213.6315789,213.6315789,42.89473684,42.89473684,42.89473684,143.3157895,143.3157895,143.3157895,251.4736842,251.4736842,251.4736842
102,180.3684211,180.3684211,180.3684211,258.1578947,258.1578947,258.1578947,204.6842105,204.6842105,204.6842105,67.15789474,67.15789474,67.15789474,128.3157895,128.3157895,128.3157895,207.5263158,207.5263158,207.5263158
103,195.5789474,195.5789474,195.5789474,272.4210526,272.4210526,272.4210526,199.6842105,199.6842105,199.6842105,104.7894737,104.7894737,104.7894737,200.1578947,200.1578947,200.1578947,245.3157895,245.3157895,245.3157895
104,221.9473684,221.9473684,221.9473684,217.8421053,217.8421053,217.8421053,167.6842105,167.6842105,167.6842105,98.52631579,98.52631579,98.52631579,152.7894737,152.7894737,152.7894737,198.3684211,198.3684211,198.3684211
105,203.2631579,203.2631579,203.2631579,193.9473684,193.9473684,193.9473684,155.6315789,155.6315789,155.6315789,73.31578947,73.31578947,73.31578947,125.7894737,125.7894737,125.7894737,306.3684211,306.3684211,306.3684211
106,291.1578947,291.1578947,291.1578947,311.0526316,311.0526316,311.0526316,204.7368421,204.7368421,204.7368421,82.47368421,82.47368421,82.47368421,139.6315789,139.6315789,139.6315789,263.4210526,263.4210526,263.4210526
107,259.0526316,259.0526316,259.0526316,246.5789474,246.5789474,246.5789474,196.3157895,196.3157895,196.3157895,49.10526316,49.10526316,49.10526316,150.6842105,150.6842105,150.6842105,290.8947368,290.8947368,290.8947368
108,242.5263158,242.5263158,242.5263158,249.6315789,249.6315789,249.6315789,198.5789474,198.5789474,198.5789474,68.31578947,68.31578947,68.31578947,148.4210526,148.4210526,148.4210526,315.2631579,315.2631579,315.2631579
109,200.1578947,200.1578947,200.1578947,255,255,255,192.2631579,192.2631579,192.2631579,86.52631579,86.52631579,86.52631579,185.5263158,185.5263158,185.5263158,259.6842105,259.6842105,259.6842105
110,193.4210526,193.4210526,193.4210526,195.3157895,195.3157895,195.3157895,132.5789474,132.5789474,132.5789474,155.8947368,155.8947368,155.8947368,138.0526316,138.0526316,138.0526316,308.1578947,308.1578947,308.1578947
111,233.7368421,233.7368421,233.7368421,309.4210526,309.4210526,309.4210526,147.4736842,147.4736842,147.4736842,96.94736842,96.94736842,96.94736842,164.7894737,164.7894737,164.7894737,218.1052632,218.1052632,218.1052632
112,224.2105263,224.2105263,224.2105263,251,251,251,204.4210526,204.4210526,204.4210526,70.57894737,70.57894737,70.57894737,194.1578947,194.1578947,194.1578947,271.3157895,271.3157895,271.3157895
113,209,209,209,242.6842105,242.6842105,242.6842105,200.8421053,200.8421053,200.8421053,59.57894737,59.57894737,59.57894737,119.7894737,119.7894737,119.7894737,328.1578947,328.1578947,328.1578947
114,270,270,270,258.2105263,258.2105263,258.2105263,209,209,209,41.63157895,41.63157895,41.63157895,155.7368421,155.7368421,155.7368421,301.5263158,301.5263158,301.5263158
115,202.8947368,202.8947368,202.8947368,253.1052632,253.1052632,253.1052632,197.5263158,197.5263158,197.5263158,83.21052632,83.21052632,83.21052632,146.3157895,146.3157895,146.3157895,235.4736842,235.4736842,235.4736842
116,239.6315789,239.6315789,239.6315789,299.8947368,299.8947368,299.8947368,179.6315789,179.6315789,179.6315789,45.84210526,45.84210526,45.84210526,122.7894737,122.7894737,122.7894737,297.3157895,297.3157895,297.3157895
117,236.3684211,236.3684211,236.3684211,233,233,233,165.7368421,165.7368421,165.7368421,59.84210526,59.84210526,59.84210526,136.8421053,136.8421053,136.8421053,324,324,324
118,178.6315789,178.6315789,178.6315789,241.6842105,241.6842105,241.6842105,220.3157895,220.3157895,220.3157895,76.84210526,76.84210526,76.84210526,157.2631579,157.2631579,157.2631579,278.4210526,278.4210526,278.4210526
119,168.3157895,168.3157895,168.3157895,213.7368421,213.7368421,213.7368421,214.4736842,214.4736842,214.4736842,63.89473684,63.89473684,63.89473684,129.6315789,129.6315789,129.6315789,284.6315789,284.6315789,284.6315789
120,296.3684211,296.3684211,296.3684211,234.2105263,234.2105263,234.2105263,201.6315789,201.6315789,201.6315789,38.42105263,38.42105263,38.42105263,140.6842105,140.6842105,140.6842105,312.5789474,312.5789474,312.5789474
121,169.4210526,169.4210526,169.4210526,256.6842105,256.6842105,256.6842105,208.2105263,208.2105263,208.2105263,28.47368421,28.47368421,28.47368421,143.8947368,143.8947368,143.8947368,345.2631579,345.2631579,345.2631579
122,245.0526316,245.0526316,245.0526316,271.1578947,271.1578947,271.1578947,234.8421053,234.8421053,234.8421053,55.47368421,55.47368421,55.47368421,135.9473684,135.9473684,135.9473684,232,232,232
123,217.9473684,217.9473684,217.9473684,301.6315789,301.6315789,301.6315789,184.8947368,184.8947368,184.8947368,26.10526316,26.10526316,26.10526316,204.6315789,204.6315789,204.6315789,261.5263158,261.5263158,261.5263158
124,163.1578947,163.1578947,163.1578947,255.5789474,255.5789474,255.5789474,172.1052632,172.1052632,172.1052632,51.68421053,51.68421053,51.68421053,129.7894737,129.7894737,129.7894737,318.8947368,318.8947368,318.8947368
125,170.2105263,170.2105263,170.2105263,337.4210526,337.4210526,337.4210526,248.6842105,248.6842105,248.6842105,83.84210526,83.84210526,83.84210526,112.4210526,112.4210526,112.4210526,227.9473684,227.9473684,227.9473684
126,236.8421053,236.8421053,236.8421053,268.3157895,268.3157895,268.3157895,191.3684211,191.3684211,191.3684211,52.68421053,52.68421053,52.68421053,214.4210526,214.4210526,214.4210526,311.3684211,311.3684211,311.3684211
127,182.6842105,182.6842105,182.6842105,328.7894737,328.7894737,328.7894737,200.4210526,200.4210526,200.4210526,111.7368421,111.7368421,111.7368421,112,112,112,338.1578947,338.1578947,338.1578947
128,189.6842105,189.6842105,189.6842105,170.3157895,170.3157895,170.3157895,228.9473684,228.9473684,228.9473684,58.15789474,58.15789474,58.15789474,152.5263158,152.5263158,152.5263158,293.3157895,293.3157895,293.3157895
129,260.6315789,260.6315789,260.6315789,287.8421053,287.8421053,287.8421053,244.4736842,244.4736842,244.4736842,56.36842105,56.36842105,56.36842105,155.9473684,155.9473684,155.9473684,333.3157895,333.3157895,333.3157895
130,209.0526316,209.0526316,209.0526316,343.1578947,343.1578947,343.1578947,204.3157895,204.3157895,204.3157895,65.52631579,65.52631579,65.52631579,204.3684211,204.3684211,204.3684211,331.6315789,331.6315789,331.6315789
131,235.7368421,235.7368421,235.7368421,388.1578947,388.1578947,388.1578947,290.1578947,290.1578947,290.1578947,63.36842105,63.36842105,63.36842105,169,169,169,318.1052632,318.1052632,318.1052632
132,171.9473684,171.9473684,171.9473684,333.4736842,333.4736842,333.4736842,212.5789474,212.5789474,212.5789474,84,84,84,155.2631579,155.2631579,155.2631579,279.2105263,279.2105263,279.2105263
133,213.7894737,213.7894737,213.7894737,374.1052632,374.1052632,374.1052632,190.8947368,190.8947368,190.8947368,86.63157895,86.63157895,86.63157895,182,182,182,265.1052632,265.1052632,265.1052632
134,142.2105263,142.2105263,142.2105263,451.7894737,451.7894737,451.7894737,169.0526316,169.0526316,169.0526316,52.73684211,52.73684211,52.73684211,121.3684211,121.3684211,121.3684211,398.5789474,398.5789474,398.5789474
135,250.8421053,250.8421053,250.8421053,250.4210526,250.4210526,250.4210526,171.1052632,171.1052632,171.1052632,95,95,95,243.5263158,243.5263158,243.5263158,368.6315789,368.6315789,368.6315789
136,227.7368421,227.7368421,227.7368421,395.6842105,395.6842105,395.6842105,211.0526316,211.0526316,211.0526316,57.89473684,57.89473684,57.89473684,169.6315789,169.6315789,169.6315789,322.7894737,322.7894737,322.7894737
137,205.5263158,205.5263158,205.5263158,423.1578947,423.1578947,423.1578947,210.3157895,210.3157895,210.3157895,74.78947368,74.78947368,74.78947368,227.3684211,227.3684211,227.3684211,343.1578947,343.1578947,343.1578947
138,215.8947368,215.8947368,215.8947368,320.8421053,320.8421053,320.8421053,163,163,163,60.78947368,60.78947368,60.78947368,133.6315789,133.6315789,133.6315789,282.3157895,282.3157895,282.3157895
139,289,289,289,359.4210526,359.4210526,359.4210526,233.2105263,233.2105263,233.2105263,36.42105263,36.42105263,36.42105263,169.3157895,169.3157895,169.3157895,338.1578947,338.1578947,338.1578947
140,256.7894737,256.7894737,256.7894737,353.5263158,353.5263158,353.5263158,242.7894737,242.7894737,242.7894737,63.63157895,63.63157895,63.63157895,170,170,170,310.7368421,310.7368421,310.7368421
141,194.1578947,194.1578947,194.1578947,382.6842105,382.6842105,382.6842105,166.6315789,166.6315789,166.6315789,51.57894737,51.57894737,51.57894737,126.8947368,126.8947368,126.8947368,298.8947368,298.8947368,298.8947368
142,249.3157895,249.3157895,249.3157895,324.3684211,324.3684211,324.3684211,186.1052632,186.1052632,186.1052632,66.10526316,66.10526316,66.10526316,161.1052632,161.1052632,161.1052632,321.8947368,321.8947368,321.8947368
143,197.3157895,197.3157895,197.3157895,323.5789474,323.5789474,323.5789474,167.5263158,167.5263158,167.5263158,50.52631579,50.52631579,50.52631579,178.4736842,178.4736842,178.4736842,290.0526316,290.0526316,290.0526316
144,207.1052632,207.1052632,207.1052632,343.1578947,343.1578947,343.1578947,233.2631579,233.2631579,233.2631579,45.68421053,45.68421053,45.68421053,168.2631579,168.2631579,168.2631579,291.8947368,291.8947368,291.8947368
145,170.5789474,170.5789474,170.5789474,295.9473684,295.9473684,295.9473684,202.5263158,202.5263158,202.5263158,40.10526316,40.10526316,40.10526316,150.5789474,150.5789474,150.5789474,340.6315789,340.6315789,340.6315789
146,227.6842105,227.6842105,227.6842105,305.8947368,305.8947368,305.8947368,241.1052632,241.1052632,241.1052632,52.42105263,52.42105263,52.42105263,132.8947368,132.8947368,132.8947368,346.2105263,346.2105263,346.2105263
147,248.1578947,248.1578947,248.1578947,392.8947368,392.8947368,392.8947368,312.0526316,312.0526316,312.0526316,57,57,57,150.4736842,150.4736842,150.4736842,346.8421053,346.8421053,346.8421053
148,209.6842105,209.6842105,209.6842105,322.2631579,322.2631579,322.2631579,199.7894737,199.7894737,199.7894737,51,51,51,140.7368421,140.7368421,140.7368421,363.2631579,363.2631579,363.2631579
149,218.5263158,218.5263158,218.5263158,337,337,337,273.8421053,273.8421053,273.8421053,101.4736842,101.4736842,101.4736842,204.5789474,204.5789474,204.5789474,354.3157895,354.3157895,354.3157895
150,207.7368421,207.7368421,207.7368421,325.4736842,325.4736842,325.4736842,247.3157895,247.3157895,247.3157895,41,41,41,176.1578947,176.1578947,176.1578947,395.2105263,395.2105263,395.2105263
151,215.4210526,215.4210526,215.4210526,385.7894737,385.7894737,385.7894737,244.4210526,244.4210526,244.4210526,50.78947368,50.78947368,50.78947368,177.1578947,177.1578947,177.1578947,337.5789474,337.5789474,337.5789474
152,247.5789474,247.5789474,247.5789474,357.6842105,357.6842105,357.6842105,288,288,288,76.68421053,76.68421053,76.68421053,197.4736842,197.4736842,197.4736842,311.2631579,311.2631579,311.2631579
153,166.0526316,166.0526316,166.0526316,277.7894737,277.7894737,277.7894737,177.0526316,177.0526316,177.0526316,27.52631579,27.52631579,27.52631579,105.6842105,105.6842105,105.6842105,359.3157895,359.3157895,359.3157895
154,172.3157895,172.3157895,172.3157895,263.1578947,263.1578947,263.1578947,284.8947368,284.8947368,284.8947368,76.84210526,76.84210526,76.84210526,194.5789474,194.5789474,194.5789474,322.3157895,322.3157895,322.3157895
155,186,186,186,379.2631579,379.2631579,379.2631579,221.6842105,221.6842105,221.6842105,42.05263158,42.05263158,42.05263158,152.5263158,152.5263158,152.5263158,348.7368421,348.7368421,348.7368421
156,260.1578947,260.1578947,260.1578947,368.4210526,368.4210526,368.4210526,270.0526316,270.0526316,270.0526316,64.05263158,64.05263158,64.05263158,269.3157895,269.3157895,269.3157895,359.5789474,359.5789474,359.5789474
157,210.4210526,210.4210526,210.4210526,330.2631579,330.2631579,330.2631579,215,215,215,74.89473684,74.89473684,74.89473684,138.7368421,138.7368421,138.7368421,332.0526316,332.0526316,332.0526316
158,197.5789474,197.5789474,197.5789474,323.4736842,323.4736842,323.4736842,170.5789474,170.5789474,170.5789474,42.89473684,42.89473684,42.89473684,168.7894737,168.7894737,168.7894737,273.0526316,273.0526316,273.0526316
159,274.8421053,274.8421053,274.8421053,261.2631579,261.2631579,261.2631579,333.9473684,333.9473684,333.9473684,45.63157895,45.63157895,45.63157895,208.4210526,208.4210526,208.4210526,283.2631579,283.2631579,283.2631579
160,199.6315789,199.6315789,199.6315789,349.0526316,349.0526316,349.0526316,240.5789474,240.5789474,240.5789474,27.42105263,27.42105263,27.42105263,169.7368421,169.7368421,169.7368421,325.4736842,325.4736842,325.4736842
161,274.4210526,274.4210526,274.4210526,370.3157895,370.3157895,370.3157895,245.7368421,245.7368421,245.7368421,59.42105263,59.42105263,59.42105263,222.7368421,222.7368421,222.7368421,274.3684211,274.3684211,274.3684211
162,278.6842105,278.6842105,278.6842105,338.2631579,338.2631579,338.2631579,247.2105263,247.2105263,247.2105263,24.31578947,24.31578947,24.31578947,148.3684211,148.3684211,148.3684211,363.6842105,363.6842105,363.6842105
163,208.3684211,208.3684211,208.3684211,190.6315789,190.6315789,190.6315789,215.3157895,215.3157895,215.3157895,63,63,63,255,255,255,321,321,321
164,187,187,187,283.6842105,283.6842105,283.6842105,251.8947368,251.8947368,251.8947368,30,30,30,213.2631579,213.2631579,213.2631579,272.5789474,272.5789474,272.5789474
165,216.6842105,216.6842105,216.6842105,264.8421053,264.8421053,264.8421053,238.6842105,238.6842105,238.6842105,51.10526316,51.10526316,51.10526316,236.2105263,236.2105263,236.2105263,250.3157895,250.3157895,250.3157895
166,173.8947368,173.8947368,173.8947368,356.8947368,356.8947368,356.8947368,287.4210526,287.4210526,287.4210526,10,10,10,219.1578947,219.1578947,219.1578947,286.8421053,286.8421053,286.8421053
167,256.7894737,256.7894737,256.7894737,318.7894737,318.7894737,318.7894737,264.0526316,264.0526316,264.0526316,37.31578947,37.31578947,37.31578947,184.0526316,184.0526316,184.0526316,299.7368421,299.7368421,299.7368421
168,282.5263158,282.5263158,282.5263158,390.9473684,390.9473684,390.9473684,214.4736842,214.4736842,214.4736842,57.84210526,57.84210526,57.84210526,165.5263158,165.5263158,165.5263158,308,308,308
169,208.7894737,208.7894737,208.7894737,333.6842105,333.6842105,333.6842105,201.5263158,201.5263158,201.5263158,67.73684211,67.73684211,67.73684211,165.3684211,165.3684211,165.3684211,277.6315789,277.6315789,277.6315789
170,242.8947368,242.8947368,242.8947368,349.5263158,349.5263158,349.5263158,233.6315789,233.6315789,233.6315789,62.10526316,62.10526316,62.10526316,237.5263158,237.5263158,237.5263158,322.6842105,322.6842105,322.6842105
171,246.2631579,246.2631579,246.2631579,247.2105263,247.2105263,247.2105263,259.2631579,259.2631579,259.2631579,85.73684211,85.73684211,85.73684211,247.8421053,247.8421053,247.8421053,278.5789474,278.5789474,278.5789474
172,206.4210526,206.4210526,206.4210526,336.6315789,336.6315789,336.6315789,226.8947368,226.8947368,226.8947368,66.21052632,66.21052632,66.21052632,202,202,202,252.1052632,252.1052632,252.1052632
173,300.9473684,300.9473684,300.9473684,360.4210526,360.4210526,360.4210526,256.8421053,256.8421053,256.8421053,133.9473684,133.9473684,133.9473684,158.4210526,158.4210526,158.4210526,256.9473684,256.9473684,256.9473684
174,272.2631579,272.2631579,272.2631579,292.8947368,292.8947368,292.8947368,274.9473684,274.9473684,274.9473684,86.89473684,86.89473684,86.89473684,208.2631579,208.2631579,208.2631579,297.1052632,297.1052632,297.1052632
175,217.3157895,217.3157895,217.3157895,250.4210526,250.4210526,250.4210526,190.3684211,190.3684211,190.3684211,104.7368421,104.7368421,104.7368421,190.1578947,190.1578947,190.1578947,391,391,391
176,139.9473684,139.9473684,139.9473684,237.5789474,237.5789474,237.5789474,216.6842105,216.6842105,216.6842105,97.84210526,97.84210526,97.84210526,228.5789474,228.5789474,228.5789474,347.8947368,347.8947368,347.8947368
177,200,200,200,318.7368421,318.7368421,318.7368421,220.7894737,220.7894737,220.7894737,87.10526316,87.10526316,87.10526316,249.2105263,249.2105263,249.2105263,331.7368421,331.7368421,331.7368421
178,222.0526316,222.0526316,222.0526316,358.5263158,358.5263158,358.5263158,283.4210526,283.4210526,283.4210526,152.4736842,152.4736842,152.4736842,206.2105263,206.2105263,206.2105263,344.7894737,344.7894737,344.7894737
179,182.5789474,182.5789474,182.5789474,363.7368421,363.7368421,363.7368421,256.0526316,256.0526316,256.0526316,66.94736842,66.94736842,66.94736842,245.6842105,245.6842105,245.6842105,387.8421053,387.8421053,387.8421053
180,253.2631579,253.2631579,253.2631579,466.9473684,466.9473684,466.9473684,317.9473684,317.9473684,317.9473684,122.3157895,122.3157895,122.3157895,203.4210526,203.4210526,203.4210526,335.1052632,335.1052632,335.1052632
181,246.1578947,246.1578947,246.1578947,395.8421053,395.8421053,395.8421053,359.1578947,359.1578947,359.1578947,134.0526316,134.0526316,134.0526316,232.0526316,232.0526316,232.0526316,375.4210526,375.4210526,375.4210526
182,267.4210526,267.4210526,267.4210526,379.1578947,379.1578947,379.1578947,281,281,281,69.63157895,69.63157895,69.63157895,190.4210526,190.4210526,190.4210526,350.4736842,350.4736842,350.4736842
183,230.4736842,230.4736842,230.4736842,379.9473684,379.9473684,379.9473684,331.2631579,331.2631579,331.2631579,113,113,113,194.7894737,194.7894737,194.7894737,374.5789474,374.5789474,374.5789474
184,261.4210526,261.4210526,261.4210526,393.1578947,393.1578947,393.1578947,346.0526316,346.0526316,346.0526316,68.15789474,68.15789474,68.15789474,182.8421053,182.8421053,182.8421053,328.5789474,328.5789474,328.5789474
185,169.3684211,169.3684211,169.3684211,432,432,432,355.8421053,355.8421053,355.8421053,68.73684211,68.73684211,68.73684211,192.8947368,192.8947368,192.8947368,372.4736842,372.4736842,372.4736842
186,225.4736842,225.4736842,225.4736842,431.4210526,431.4210526,431.4210526,291.7368421,291.7368421,291.7368421,109.8947368,109.8947368,109.8947368,265.5263158,265.5263158,265.5263158,371.4210526,371.4210526,371.4210526
187,231.3684211,231.3684211,231.3684211,368.4736842,368.4736842,368.4736842,273.5789474,273.5789474,273.5789474,72.57894737,72.57894737,72.57894737,179.4210526,179.4210526,179.4210526,384.5789474,384.5789474,384.5789474
188,198,198,198,307.2105263,307.2105263,307.2105263,269.8421053,269.8421053,269.8421053,145.4210526,145.4210526,145.4210526,170.4210526,170.4210526,170.4210526,419.2631579,419.2631579,419.2631579
189,246.6842105,246.6842105,246.6842105,345.4736842,345.4736842,345.4736842,221.8421053,221.8421053,221.8421053,108.8421053,108.8421053,108.8421053,227.1578947,227.1578947,227.1578947,469.3684211,469.3684211,469.3684211
190,219.1578947,219.1578947,219.1578947,276.7894737,276.7894737,276.7894737,265.3157895,265.3157895,265.3157895,79.26315789,79.26315789,79.26315789,189.3684211,189.3684211,189.3684211,433.1052632,433.1052632,433.1052632
191,206.6315789,206.6315789,206.6315789,301.3157895,301.3157895,301.3157895,360.3684211,360.3684211,360.3684211,67.52631579,67.52631579,67.52631579,190.3684211,190.3684211,190.3684211,415.2631579,415.2631579,415.2631579
192,230.5263158,230.5263158,230.5263158,315.0526316,315.0526316,315.0526316,208.5789474,208.5789474,208.5789474,81.31578947,81.31578947,81.31578947,267.8947368,267.8947368,267.8947368,322.8421053,322.8421053,322.8421053
193,240.8947368,240.8947368,240.8947368,250.3684211,250.3684211,250.3684211,273.5263158,273.5263158,273.5263158,119.0526316,119.0526316,119.0526316,218.9473684,218.9473684,218.9473684,334.7368421,334.7368421,334.7368421
194,254.5263158,254.5263158,254.5263158,268.0526316,268.0526316,268.0526316,322.8947368,322.8947368,322.8947368,132.3157895,132.3157895,132.3157895,251.7894737,251.7894737,251.7894737,363,363,363
195,244.3684211,244.3684211,244.3684211,290.4736842,290.4736842,290.4736842,346,346,346,39.05263158,39.05263158,39.05263158,174.4736842,174.4736842,174.4736842,371.2105263,371.2105263,371.2105263
196,284.0526316,284.0526316,284.0526316,252.5789474,252.5789474,252.5789474,212.9473684,212.9473684,212.9473684,98.63157895,98.63157895,98.63157895,241.5263158,241.5263158,241.5263158,306.2631579,306.2631579,306.2631579
197,168.2631579,168.2631579,168.2631579,276.7894737,276.7894737,276.7894737,233.7368421,233.7368421,233.7368421,60.05263158,60.05263158,60.05263158,186.3157895,186.3157895,186.3157895,316.9473684,316.9473684,316.9473684
198,180.3684211,180.3684211,180.3684211,270.6315789,270.6315789,270.6315789,281.6315789,281.6315789,281.6315789,60.36842105,60.36842105,60.36842105,198.2631579,198.2631579,198.2631579,389.4210526,389.4210526,389.4210526
199,226.7368421,226.7368421,226.7368421,266,266,266,238.8421053,238.8421053,238.8421053,121.9473684,121.9473684,121.9473684,179.6315789,179.6315789,179.6315789,434.2105263,434.2105263,434.2105263
200,203,203,203,367.1578947,367.1578947,367.1578947,257.5789474,257.5789474,257.5789474,61.05263158,61.05263158,61.05263158,253.0526316,253.0526316,253.0526316,465.1052632,465.1052632,465.1052632
201,170.7894737,170.7894737,170.7894737,211.6842105,211.6842105,211.6842105,274.8947368,274.8947368,274.8947368,79.42105263,79.42105263,79.42105263,233.5263158,233.5263158,233.5263158,403.1052632,403.1052632,403.1052632
202,186.5263158,186.5263158,186.5263158,263.1578947,263.1578947,263.1578947,267,267,267,91.05263158,91.05263158,91.05263158,275.9473684,275.9473684,275.9473684,447.9473684,447.9473684,447.9473684
203,196.7894737,196.7894737,196.7894737,264.7368421,264.7368421,264.7368421,287.5789474,287.5789474,287.5789474,112.7894737,112.7894737,112.7894737,175.8421053,175.8421053,175.8421053,426.5789474,426.5789474,426.5789474
204,218.2631579,218.2631579,218.2631579,283,283,283,319.3684211,319.3684211,319.3684211,97.68421053,97.68421053,97.68421053,196.1052632,196.1052632,196.1052632,356.8947368,356.8947368,356.8947368
205,270.8421053,270.8421053,270.8421053,320.1578947,320.1578947,320.1578947,283.5789474,283.5789474,283.5789474,108.7368421,108.7368421,108.7368421,158.3157895,158.3157895,158.3157895,409.1578947,409.1578947,409.1578947
206,245.4736842,245.4736842,245.4736842,261.7894737,261.7894737,261.7894737,314.5263158,314.5263158,314.5263158,107.4736842,107.4736842,107.4736842,199.1052632,199.1052632,199.1052632,494.6842105,494.6842105,494.6842105
207,255.2631579,255.2631579,255.2631579,372.4210526,372.4210526,372.4210526,267.4736842,267.4736842,267.4736842,104.4736842,104.4736842,104.4736842,265.1578947,265.1578947,265.1578947,311.7368421,311.7368421,311.7368421
