"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return__MAX"
"642","-613.8","-613.8","-613.8","-457.9","-457.9","-457.9","-460.6","-460.6","-460.6","-677.6","-677.6","-677.6"
"643","-583.5","-583.5","-583.5","-488.8","-488.8","-488.8","-579.2","-579.2","-579.2","-692.1","-692.1","-692.1"
"644","-642.3","-642.3","-642.3","-506.3","-506.3","-506.3","-563","-563","-563","-708.4","-708.4","-708.4"
"645","-658","-658","-658","-505.2","-505.2","-505.2","-507.7","-507.7","-507.7","-750.7","-750.7","-750.7"
"646","-696.8","-696.8","-696.8","-496.3","-496.3","-496.3","-528.9","-528.9","-528.9","-771.5","-771.5","-771.5"
"647","-616.7","-616.7","-616.7","-536.9","-536.9","-536.9","-516.2","-516.2","-516.2","-719.1","-719.1","-719.1"
"648","-771.1","-771.1","-771.1","-477.6","-477.6","-477.6","-532.1","-532.1","-532.1","-765.7","-765.7","-765.7"
"649","-628.8","-628.8","-628.8","-487.9","-487.9","-487.9","-514.1","-514.1","-514.1","-615.1","-615.1","-615.1"
"650","-715.5","-715.5","-715.5","-507.3","-507.3","-507.3","-547.3","-547.3","-547.3","-723.8","-723.8","-723.8"
"651","-619.4","-619.4","-619.4","-546.9","-546.9","-546.9","-569.2","-569.2","-569.2","-693.4","-693.4","-693.4"
"652","-525.6","-525.6","-525.6","-519.6","-519.6","-519.6","-527.4","-527.4","-527.4","-657","-657","-657"
"653","-686","-686","-686","-473.9","-473.9","-473.9","-532","-532","-532","-637","-637","-637"
"654","-570.6","-570.6","-570.6","-457.9","-457.9","-457.9","-566.8","-566.8","-566.8","-736","-736","-736"
"655","-666.2","-666.2","-666.2","-463.2","-463.2","-463.2","-512.2","-512.2","-512.2","-700.2","-700.2","-700.2"
"656","-647.2","-647.2","-647.2","-522.3","-522.3","-522.3","-574.8","-574.8","-574.8","-691","-691","-691"
"657","-676.9","-676.9","-676.9","-503.7","-503.7","-503.7","-550.2","-550.2","-550.2","-656.8","-656.8","-656.8"
"658","-663.6","-663.6","-663.6","-549.1","-549.1","-549.1","-516.7","-516.7","-516.7","-553.4","-553.4","-553.4"
"659","-631.8","-631.8","-631.8","-427.6","-427.6","-427.6","-551.6","-551.6","-551.6","-708.5","-708.5","-708.5"
"660","-629","-629","-629","-462.8","-462.8","-462.8","-528","-528","-528","-737.2","-737.2","-737.2"
"661","-652","-652","-652","-494.6","-494.6","-494.6","-497.1","-497.1","-497.1","-726.9","-726.9","-726.9"
"662","-617.6","-617.6","-617.6","-514.2","-514.2","-514.2","-519.7","-519.7","-519.7","-712.4","-712.4","-712.4"
"663","-604.4","-604.4","-604.4","-441.6","-441.6","-441.6","-508.5","-508.5","-508.5","-624.9","-624.9","-624.9"
"664","-631.5","-631.5","-631.5","-473.1","-473.1","-473.1","-588.3","-588.3","-588.3","-680","-680","-680"
"665","-642","-642","-642","-510.1","-510.1","-510.1","-554.4","-554.4","-554.4","-655.3","-655.3","-655.3"
"666","-711.2","-711.2","-711.2","-460.6","-460.6","-460.6","-526.9","-526.9","-526.9","-623","-623","-623"
"667","-684.8","-684.8","-684.8","-479.8","-479.8","-479.8","-587.4","-587.4","-587.4","-643.7","-643.7","-643.7"
"668","-681.2","-681.2","-681.2","-434.8","-434.8","-434.8","-448.6","-448.6","-448.6","-683.9","-683.9","-683.9"
"669","-578","-578","-578","-484.8","-484.8","-484.8","-567.2","-567.2","-567.2","-705.8","-705.8","-705.8"
"670","-692.8","-692.8","-692.8","-492.7","-492.7","-492.7","-539.1","-539.1","-539.1","-735.8","-735.8","-735.8"
"671","-671.1","-671.1","-671.1","-562","-562","-562","-489.1","-489.1","-489.1","-707.3","-707.3","-707.3"
"672","-576.6","-576.6","-576.6","-493","-493","-493","-590.6","-590.6","-590.6","-653.6","-653.6","-653.6"
"673","-671.7","-671.7","-671.7","-490.7","-490.7","-490.7","-508.4","-508.4","-508.4","-701.9","-701.9","-701.9"
"674","-606.8","-606.8","-606.8","-531.8","-531.8","-531.8","-531.8","-531.8","-531.8","-707.9","-707.9","-707.9"
"675","-545.9","-545.9","-545.9","-417.8","-417.8","-417.8","-515","-515","-515","-663.6","-663.6","-663.6"
"676","-652.3","-652.3","-652.3","-508.1","-508.1","-508.1","-492.7","-492.7","-492.7","-633.8","-633.8","-633.8"
"677","-619.9","-619.9","-619.9","-616.6","-616.6","-616.6","-507.5","-507.5","-507.5","-724.6","-724.6","-724.6"
"678","-622.4","-622.4","-622.4","-517.8","-517.8","-517.8","-525.5","-525.5","-525.5","-747.8","-747.8","-747.8"
"679","-620.5","-620.5","-620.5","-502.6","-502.6","-502.6","-480.3","-480.3","-480.3","-683.7","-683.7","-683.7"
"680","-559.1","-559.1","-559.1","-517.3","-517.3","-517.3","-509.5","-509.5","-509.5","-691.6","-691.6","-691.6"
"681","-692.4","-692.4","-692.4","-445.8","-445.8","-445.8","-509.5","-509.5","-509.5","-739.2","-739.2","-739.2"
"682","-596.7","-596.7","-596.7","-437.6","-437.6","-437.6","-521.9","-521.9","-521.9","-677.2","-677.2","-677.2"
"683","-621.2","-621.2","-621.2","-503.7","-503.7","-503.7","-491.9","-491.9","-491.9","-680.7","-680.7","-680.7"
"684","-674.1","-674.1","-674.1","-483.4","-483.4","-483.4","-524.2","-524.2","-524.2","-751.6","-751.6","-751.6"
"685","-498.1","-498.1","-498.1","-471.1","-471.1","-471.1","-491.3","-491.3","-491.3","-711.5","-711.5","-711.5"
"686","-637.2","-637.2","-637.2","-476.9","-476.9","-476.9","-467.2","-467.2","-467.2","-799.9","-799.9","-799.9"
"687","-582.1","-582.1","-582.1","-438.9","-438.9","-438.9","-491.9","-491.9","-491.9","-679.6","-679.6","-679.6"
"688","-608.7","-608.7","-608.7","-429.1","-429.1","-429.1","-580.5","-580.5","-580.5","-719.5","-719.5","-719.5"
"689","-581.7","-581.7","-581.7","-476","-476","-476","-485.1","-485.1","-485.1","-647.3","-647.3","-647.3"
"690","-659.1","-659.1","-659.1","-448.5","-448.5","-448.5","-489.8","-489.8","-489.8","-689.2","-689.2","-689.2"
"691","-636","-636","-636","-521.1","-521.1","-521.1","-434","-434","-434","-596.2","-596.2","-596.2"
"692","-634.7","-634.7","-634.7","-559.1","-559.1","-559.1","-540.7","-540.7","-540.7","-638.9","-638.9","-638.9"
"693","-661.9","-661.9","-661.9","-539.4","-539.4","-539.4","-570.7","-570.7","-570.7","-604.5","-604.5","-604.5"
"694","-674.7","-674.7","-674.7","-524.8","-524.8","-524.8","-508.6","-508.6","-508.6","-696.7","-696.7","-696.7"
"695","-638.2","-638.2","-638.2","-442.1","-442.1","-442.1","-492.1","-492.1","-492.1","-729","-729","-729"
"696","-624.4","-624.4","-624.4","-465.1","-465.1","-465.1","-499","-499","-499","-719.3","-719.3","-719.3"
"697","-585.2","-585.2","-585.2","-455.8","-455.8","-455.8","-527.2","-527.2","-527.2","-685.4","-685.4","-685.4"
"698","-677.6","-677.6","-677.6","-529.9","-529.9","-529.9","-538.9","-538.9","-538.9","-620.7","-620.7","-620.7"
"699","-627.1","-627.1","-627.1","-480.9","-480.9","-480.9","-502.6","-502.6","-502.6","-630.1","-630.1","-630.1"
"700","-584.3","-584.3","-584.3","-492.4","-492.4","-492.4","-542.9","-542.9","-542.9","-752.3","-752.3","-752.3"
"701","-674.1","-674.1","-674.1","-463.7","-463.7","-463.7","-506.3","-506.3","-506.3","-746.3","-746.3","-746.3"
"702","-670.5","-670.5","-670.5","-519.5","-519.5","-519.5","-576.1","-576.1","-576.1","-707.6","-707.6","-707.6"
"703","-577.6","-577.6","-577.6","-487.9","-487.9","-487.9","-509.6","-509.6","-509.6","-688.3","-688.3","-688.3"
"704","-626.3","-626.3","-626.3","-551.1","-551.1","-551.1","-564.7","-564.7","-564.7","-709","-709","-709"
"705","-659.2","-659.2","-659.2","-443","-443","-443","-465.3","-465.3","-465.3","-656.8","-656.8","-656.8"
"706","-614.4","-614.4","-614.4","-503.6","-503.6","-503.6","-537.2","-537.2","-537.2","-695","-695","-695"
"707","-506.8","-506.8","-506.8","-566","-566","-566","-539.2","-539.2","-539.2","-752.6","-752.6","-752.6"
"708","-649.6","-649.6","-649.6","-478.9","-478.9","-478.9","-524.1","-524.1","-524.1","-665.1","-665.1","-665.1"
"709","-601.8","-601.8","-601.8","-493.7","-493.7","-493.7","-491.2","-491.2","-491.2","-587.1","-587.1","-587.1"
"710","-653.7","-653.7","-653.7","-491.1","-491.1","-491.1","-504.5","-504.5","-504.5","-680.8","-680.8","-680.8"
"711","-531","-531","-531","-454.4","-454.4","-454.4","-479.3","-479.3","-479.3","-684","-684","-684"
"712","-610.5","-610.5","-610.5","-465.2","-465.2","-465.2","-540.6","-540.6","-540.6","-700.6","-700.6","-700.6"
"713","-578.2","-578.2","-578.2","-500.6","-500.6","-500.6","-456.6","-456.6","-456.6","-686.5","-686.5","-686.5"
"714","-682.5","-682.5","-682.5","-533.6","-533.6","-533.6","-481","-481","-481","-650.4","-650.4","-650.4"
"715","-572.1","-572.1","-572.1","-482.1","-482.1","-482.1","-528.3","-528.3","-528.3","-799","-799","-799"
"716","-542.9","-542.9","-542.9","-512.3","-512.3","-512.3","-488.8","-488.8","-488.8","-707.3","-707.3","-707.3"
"717","-547.4","-547.4","-547.4","-500.4","-500.4","-500.4","-519.9","-519.9","-519.9","-726.6","-726.6","-726.6"
"718","-613.7","-613.7","-613.7","-548.9","-548.9","-548.9","-498","-498","-498","-684","-684","-684"
"719","-680.1","-680.1","-680.1","-471.4","-471.4","-471.4","-558.8","-558.8","-558.8","-732.8","-732.8","-732.8"
"720","-669.9","-669.9","-669.9","-496.7","-496.7","-496.7","-512.9","-512.9","-512.9","-671.3","-671.3","-671.3"
"721","-656.9","-656.9","-656.9","-460.3","-460.3","-460.3","-481.6","-481.6","-481.6","-706.6","-706.6","-706.6"
"722","-623.7","-623.7","-623.7","-476.1","-476.1","-476.1","-498.1","-498.1","-498.1","-643.3","-643.3","-643.3"
"723","-534.8","-534.8","-534.8","-442.2","-442.2","-442.2","-532.3","-532.3","-532.3","-629.7","-629.7","-629.7"
"724","-685.3","-685.3","-685.3","-432.5","-432.5","-432.5","-469","-469","-469","-705.1","-705.1","-705.1"
"725","-625.5","-625.5","-625.5","-511.7","-511.7","-511.7","-541.6","-541.6","-541.6","-602.3","-602.3","-602.3"
"726","-549.6","-549.6","-549.6","-451.6","-451.6","-451.6","-541.8","-541.8","-541.8","-645.3","-645.3","-645.3"
"727","-607.8","-607.8","-607.8","-446.6","-446.6","-446.6","-421.3","-421.3","-421.3","-658.1","-658.1","-658.1"
"728","-609.7","-609.7","-609.7","-449.8","-449.8","-449.8","-499.6","-499.6","-499.6","-675.4","-675.4","-675.4"
"729","-648","-648","-648","-455.7","-455.7","-455.7","-527.7","-527.7","-527.7","-654.2","-654.2","-654.2"
"730","-576.1","-576.1","-576.1","-458.5","-458.5","-458.5","-461.3","-461.3","-461.3","-720.8","-720.8","-720.8"
"731","-505.2","-505.2","-505.2","-505.3","-505.3","-505.3","-518.3","-518.3","-518.3","-693.3","-693.3","-693.3"
"732","-678","-678","-678","-524.2","-524.2","-524.2","-434.4","-434.4","-434.4","-644.8","-644.8","-644.8"
"733","-657.1","-657.1","-657.1","-395","-395","-395","-528","-528","-528","-633.7","-633.7","-633.7"
"734","-695.1","-695.1","-695.1","-506.2","-506.2","-506.2","-451.9","-451.9","-451.9","-655.2","-655.2","-655.2"
"735","-686.3","-686.3","-686.3","-468.6","-468.6","-468.6","-462.6","-462.6","-462.6","-702.6","-702.6","-702.6"
"736","-576.2","-576.2","-576.2","-477.1","-477.1","-477.1","-504.6","-504.6","-504.6","-751.2","-751.2","-751.2"
"737","-539.7","-539.7","-539.7","-484.4","-484.4","-484.4","-502.3","-502.3","-502.3","-709.8","-709.8","-709.8"
"738","-577.4","-577.4","-577.4","-450.9","-450.9","-450.9","-489.7","-489.7","-489.7","-691.2","-691.2","-691.2"
"739","-695.3","-695.3","-695.3","-426.2","-426.2","-426.2","-471.5","-471.5","-471.5","-596.8","-596.8","-596.8"
"740","-543.7","-543.7","-543.7","-510.6","-510.6","-510.6","-529.4","-529.4","-529.4","-717.5","-717.5","-717.5"
"741","-639.6","-639.6","-639.6","-491.3","-491.3","-491.3","-511.2","-511.2","-511.2","-622.1","-622.1","-622.1"
"742","-667.6","-667.6","-667.6","-509.4","-509.4","-509.4","-527.9","-527.9","-527.9","-666.6","-666.6","-666.6"
"743","-646.7","-646.7","-646.7","-483","-483","-483","-538.9","-538.9","-538.9","-681.5","-681.5","-681.5"
"744","-627.3","-627.3","-627.3","-498.8","-498.8","-498.8","-543.3","-543.3","-543.3","-683.3","-683.3","-683.3"
"745","-649.2","-649.2","-649.2","-606.9","-606.9","-606.9","-525","-525","-525","-644.9","-644.9","-644.9"
"746","-662.1","-662.1","-662.1","-511.7","-511.7","-511.7","-436.1","-436.1","-436.1","-639.7","-639.7","-639.7"
"747","-600.2","-600.2","-600.2","-499.2","-499.2","-499.2","-580.4","-580.4","-580.4","-697.2","-697.2","-697.2"
"748","-508.9","-508.9","-508.9","-475.6","-475.6","-475.6","-510.4","-510.4","-510.4","-650.4","-650.4","-650.4"
"749","-650.7","-650.7","-650.7","-480.5","-480.5","-480.5","-561.6","-561.6","-561.6","-621.8","-621.8","-621.8"
"750","-689.5","-689.5","-689.5","-448.9","-448.9","-448.9","-500.8","-500.8","-500.8","-742.5","-742.5","-742.5"
"751","-556.5","-556.5","-556.5","-471.4","-471.4","-471.4","-478.9","-478.9","-478.9","-667.1","-667.1","-667.1"
"752","-533.1","-533.1","-533.1","-551.9","-551.9","-551.9","-508.4","-508.4","-508.4","-680.1","-680.1","-680.1"
"753","-602.7","-602.7","-602.7","-462.8","-462.8","-462.8","-467.7","-467.7","-467.7","-745.4","-745.4","-745.4"
"754","-563.7","-563.7","-563.7","-471.1","-471.1","-471.1","-438.7","-438.7","-438.7","-758","-758","-758"
"755","-635","-635","-635","-466.9","-466.9","-466.9","-464.6","-464.6","-464.6","-603.9","-603.9","-603.9"
"756","-693.6","-693.6","-693.6","-511.2","-511.2","-511.2","-436.1","-436.1","-436.1","-714.2","-714.2","-714.2"
"757","-587.4","-587.4","-587.4","-473","-473","-473","-476.9","-476.9","-476.9","-678.9","-678.9","-678.9"
"758","-623.2","-623.2","-623.2","-416.1","-416.1","-416.1","-529.6","-529.6","-529.6","-670.7","-670.7","-670.7"
"759","-603.9","-603.9","-603.9","-448.7","-448.7","-448.7","-470.2","-470.2","-470.2","-672.7","-672.7","-672.7"
"760","-638.5","-638.5","-638.5","-495.8","-495.8","-495.8","-510","-510","-510","-603.2","-603.2","-603.2"
"761","-595.4","-595.4","-595.4","-468.4","-468.4","-468.4","-513.9","-513.9","-513.9","-605.6","-605.6","-605.6"
"762","-622.1","-622.1","-622.1","-436.1","-436.1","-436.1","-499","-499","-499","-699.7","-699.7","-699.7"
"763","-622.6","-622.6","-622.6","-512","-512","-512","-524.4","-524.4","-524.4","-624.8","-624.8","-624.8"
"764","-588.9","-588.9","-588.9","-477.3","-477.3","-477.3","-480.9","-480.9","-480.9","-658.1","-658.1","-658.1"
"765","-660.4","-660.4","-660.4","-486.5","-486.5","-486.5","-475.4","-475.4","-475.4","-726.9","-726.9","-726.9"
"766","-554.8","-554.8","-554.8","-447.6","-447.6","-447.6","-511.7","-511.7","-511.7","-760.7","-760.7","-760.7"
"767","-615.5","-615.5","-615.5","-454.4","-454.4","-454.4","-513.4","-513.4","-513.4","-656.4","-656.4","-656.4"
"768","-648","-648","-648","-497.7","-497.7","-497.7","-450","-450","-450","-621.7","-621.7","-621.7"
"769","-593.3","-593.3","-593.3","-591.3","-591.3","-591.3","-547.5","-547.5","-547.5","-650.5","-650.5","-650.5"
"770","-629.1","-629.1","-629.1","-518.9","-518.9","-518.9","-498.7","-498.7","-498.7","-717.8","-717.8","-717.8"
"771","-634","-634","-634","-489.9","-489.9","-489.9","-518.3","-518.3","-518.3","-589.7","-589.7","-589.7"
"772","-623.6","-623.6","-623.6","-447","-447","-447","-494.8","-494.8","-494.8","-660.2","-660.2","-660.2"
"773","-590.8","-590.8","-590.8","-494.8","-494.8","-494.8","-489.8","-489.8","-489.8","-676.6","-676.6","-676.6"
"774","-674.1","-674.1","-674.1","-497.8","-497.8","-497.8","-538.8","-538.8","-538.8","-631.8","-631.8","-631.8"
"775","-618.1","-618.1","-618.1","-487.6","-487.6","-487.6","-498","-498","-498","-687","-687","-687"
"776","-649.4","-649.4","-649.4","-430.7","-430.7","-430.7","-509.6","-509.6","-509.6","-641.9","-641.9","-641.9"
"777","-644.5","-644.5","-644.5","-449.4","-449.4","-449.4","-464.3","-464.3","-464.3","-650","-650","-650"
"778","-654.1","-654.1","-654.1","-454.4","-454.4","-454.4","-441.3","-441.3","-441.3","-719.4","-719.4","-719.4"
"779","-694.7","-694.7","-694.7","-486","-486","-486","-510.7","-510.7","-510.7","-649.9","-649.9","-649.9"
"780","-647.6","-647.6","-647.6","-452","-452","-452","-564.8","-564.8","-564.8","-587.4","-587.4","-587.4"
"781","-640.1","-640.1","-640.1","-494.5","-494.5","-494.5","-472.8","-472.8","-472.8","-653.4","-653.4","-653.4"
"782","-722.1","-722.1","-722.1","-421.3","-421.3","-421.3","-460.3","-460.3","-460.3","-631.8","-631.8","-631.8"
"783","-599.5","-599.5","-599.5","-517.8","-517.8","-517.8","-504.9","-504.9","-504.9","-618.8","-618.8","-618.8"
"784","-687.2","-687.2","-687.2","-418.8","-418.8","-418.8","-572.2","-572.2","-572.2","-736.7","-736.7","-736.7"
"785","-614.4","-614.4","-614.4","-413.9","-413.9","-413.9","-505.7","-505.7","-505.7","-632.4","-632.4","-632.4"
"786","-597.6","-597.6","-597.6","-452.7","-452.7","-452.7","-437.1","-437.1","-437.1","-680.9","-680.9","-680.9"
"787","-635.8","-635.8","-635.8","-466.2","-466.2","-466.2","-532.8","-532.8","-532.8","-587.5","-587.5","-587.5"
"788","-627","-627","-627","-495.1","-495.1","-495.1","-545.7","-545.7","-545.7","-693.3","-693.3","-693.3"
"789","-642.3","-642.3","-642.3","-597.2","-597.2","-597.2","-495.3","-495.3","-495.3","-668.5","-668.5","-668.5"
"790","-631.7","-631.7","-631.7","-403.7","-403.7","-403.7","-550.7","-550.7","-550.7","-638.9","-638.9","-638.9"
"791","-532.2","-532.2","-532.2","-479.2","-479.2","-479.2","-518.1","-518.1","-518.1","-674.8","-674.8","-674.8"
"792","-651.4","-651.4","-651.4","-505.7","-505.7","-505.7","-511.5","-511.5","-511.5","-748.1","-748.1","-748.1"
"793","-549.9","-549.9","-549.9","-494.1","-494.1","-494.1","-464.7","-464.7","-464.7","-645.4","-645.4","-645.4"
"794","-600.1","-600.1","-600.1","-493.1","-493.1","-493.1","-441.7","-441.7","-441.7","-674.4","-674.4","-674.4"
"795","-615.8","-615.8","-615.8","-496","-496","-496","-533.8","-533.8","-533.8","-599.7","-599.7","-599.7"
"796","-589.2","-589.2","-589.2","-443.9","-443.9","-443.9","-560.7","-560.7","-560.7","-695.2","-695.2","-695.2"
"797","-632.7","-632.7","-632.7","-495.8","-495.8","-495.8","-423.2","-423.2","-423.2","-673.8","-673.8","-673.8"
"798","-609.3","-609.3","-609.3","-510.2","-510.2","-510.2","-524.7","-524.7","-524.7","-720.3","-720.3","-720.3"
"799","-661.3","-661.3","-661.3","-482","-482","-482","-522.8","-522.8","-522.8","-622.5","-622.5","-622.5"
"800","-683.8","-683.8","-683.8","-511.6","-511.6","-511.6","-540.3","-540.3","-540.3","-738","-738","-738"
"801","-646.2","-646.2","-646.2","-470.5","-470.5","-470.5","-546.4","-546.4","-546.4","-647.8","-647.8","-647.8"
"802","-590.3","-590.3","-590.3","-529.5","-529.5","-529.5","-473.5","-473.5","-473.5","-750.2","-750.2","-750.2"
"803","-594","-594","-594","-518.5","-518.5","-518.5","-499.2","-499.2","-499.2","-605.8","-605.8","-605.8"
"804","-711.5","-711.5","-711.5","-474.1","-474.1","-474.1","-450.6","-450.6","-450.6","-627.9","-627.9","-627.9"
"805","-593.7","-593.7","-593.7","-478.9","-478.9","-478.9","-489.2","-489.2","-489.2","-714.2","-714.2","-714.2"
"806","-574.8","-574.8","-574.8","-514.6","-514.6","-514.6","-469.1","-469.1","-469.1","-637.2","-637.2","-637.2"
"807","-515.3","-515.3","-515.3","-458.7","-458.7","-458.7","-480.1","-480.1","-480.1","-696.3","-696.3","-696.3"
"808","-587.5","-587.5","-587.5","-484.7","-484.7","-484.7","-499.2","-499.2","-499.2","-720.8","-720.8","-720.8"
"809","-519.8","-519.8","-519.8","-464.9","-464.9","-464.9","-500.5","-500.5","-500.5","-709.8","-709.8","-709.8"
"810","-520.3","-520.3","-520.3","-497.6","-497.6","-497.6","-499.1","-499.1","-499.1","-643.3","-643.3","-643.3"
"811","-555","-555","-555","-551","-551","-551","-460.8","-460.8","-460.8","-636.4","-636.4","-636.4"
"812","-639.6","-639.6","-639.6","-457.6","-457.6","-457.6","-443.9","-443.9","-443.9","-653.4","-653.4","-653.4"
"813","-511.4","-511.4","-511.4","-466.9","-466.9","-466.9","-468.9","-468.9","-468.9","-632.7","-632.7","-632.7"
"814","-626.1","-626.1","-626.1","-472.9","-472.9","-472.9","-530.6","-530.6","-530.6","-621.6","-621.6","-621.6"
"815","-565.9","-565.9","-565.9","-460.8","-460.8","-460.8","-502.8","-502.8","-502.8","-661.5","-661.5","-661.5"
"816","-533.3","-533.3","-533.3","-513.2","-513.2","-513.2","-463.8","-463.8","-463.8","-644.4","-644.4","-644.4"
"817","-770.4","-770.4","-770.4","-472","-472","-472","-481.5","-481.5","-481.5","-684.7","-684.7","-684.7"
"818","-675.1","-675.1","-675.1","-429.9","-429.9","-429.9","-408.8","-408.8","-408.8","-614.6","-614.6","-614.6"
"819","-687.6","-687.6","-687.6","-459.6","-459.6","-459.6","-496.6","-496.6","-496.6","-589.7","-589.7","-589.7"
"820","-619.9","-619.9","-619.9","-441.3","-441.3","-441.3","-427.9","-427.9","-427.9","-639.3","-639.3","-639.3"
"821","-602.2","-602.2","-602.2","-476.7","-476.7","-476.7","-512.1","-512.1","-512.1","-679.5","-679.5","-679.5"
"822","-552.8","-552.8","-552.8","-492.2","-492.2","-492.2","-489.9","-489.9","-489.9","-648.4","-648.4","-648.4"
"823","-657.7","-657.7","-657.7","-535.4","-535.4","-535.4","-470.4","-470.4","-470.4","-656.5","-656.5","-656.5"
"824","-583.4","-583.4","-583.4","-456.1","-456.1","-456.1","-498.5","-498.5","-498.5","-629.1","-629.1","-629.1"
"825","-635.1","-635.1","-635.1","-532.5","-532.5","-532.5","-496.4","-496.4","-496.4","-693.4","-693.4","-693.4"
"826","-656.8","-656.8","-656.8","-553.7","-553.7","-553.7","-490","-490","-490","-617.3","-617.3","-617.3"
"827","-569","-569","-569","-495","-495","-495","-490.9","-490.9","-490.9","-738.6","-738.6","-738.6"
"828","-609.5","-609.5","-609.5","-500.2","-500.2","-500.2","-519.6","-519.6","-519.6","-610.6","-610.6","-610.6"
"829","-639.8","-639.8","-639.8","-468.7","-468.7","-468.7","-517.9","-517.9","-517.9","-631","-631","-631"
"830","-636.3","-636.3","-636.3","-545.9","-545.9","-545.9","-419.9","-419.9","-419.9","-744.2","-744.2","-744.2"
"831","-608","-608","-608","-487","-487","-487","-567.8","-567.8","-567.8","-745.1","-745.1","-745.1"
"832","-587.2","-587.2","-587.2","-447.2","-447.2","-447.2","-520.7","-520.7","-520.7","-654.1","-654.1","-654.1"
"833","-608.7","-608.7","-608.7","-450.6","-450.6","-450.6","-467.9","-467.9","-467.9","-673.7","-673.7","-673.7"
"834","-553.5","-553.5","-553.5","-439.8","-439.8","-439.8","-507.6","-507.6","-507.6","-588.6","-588.6","-588.6"
"835","-598.5","-598.5","-598.5","-429.1","-429.1","-429.1","-453","-453","-453","-702.9","-702.9","-702.9"
"836","-606.5","-606.5","-606.5","-480.9","-480.9","-480.9","-431.3","-431.3","-431.3","-669.8","-669.8","-669.8"
"837","-623.4","-623.4","-623.4","-423.1","-423.1","-423.1","-542.6","-542.6","-542.6","-751.6","-751.6","-751.6"
"838","-599","-599","-599","-460","-460","-460","-536.5","-536.5","-536.5","-586.8","-586.8","-586.8"
"839","-653","-653","-653","-441.6","-441.6","-441.6","-582.6","-582.6","-582.6","-615.1","-615.1","-615.1"
"840","-571.2","-571.2","-571.2","-478.3","-478.3","-478.3","-496.3","-496.3","-496.3","-628.8","-628.8","-628.8"
"841","-643.4","-643.4","-643.4","-455.5","-455.5","-455.5","-490","-490","-490","-582.5","-582.5","-582.5"
"842","-573.4","-573.4","-573.4","-461.3","-461.3","-461.3","-460.8","-460.8","-460.8","-690.3","-690.3","-690.3"
"843","-657.1","-657.1","-657.1","-456.2","-456.2","-456.2","-433.4","-433.4","-433.4","-638.3","-638.3","-638.3"
"844","-568.8","-568.8","-568.8","-415.3","-415.3","-415.3","-475.9","-475.9","-475.9","-630","-630","-630"
"845","-571.6","-571.6","-571.6","-446.8","-446.8","-446.8","-459.5","-459.5","-459.5","-639.3","-639.3","-639.3"
"846","-619.6","-619.6","-619.6","-524.1","-524.1","-524.1","-463.4","-463.4","-463.4","-548.8","-548.8","-548.8"
"847","-609.3","-609.3","-609.3","-469.8","-469.8","-469.8","-435.2","-435.2","-435.2","-649","-649","-649"
"848","-596.6","-596.6","-596.6","-432.9","-432.9","-432.9","-471.8","-471.8","-471.8","-681.8","-681.8","-681.8"
"849","-578.1","-578.1","-578.1","-447.5","-447.5","-447.5","-493","-493","-493","-694.8","-694.8","-694.8"
"850","-605.7","-605.7","-605.7","-485.3","-485.3","-485.3","-433.2","-433.2","-433.2","-614.9","-614.9","-614.9"
"851","-666.3","-666.3","-666.3","-466.3","-466.3","-466.3","-521.2","-521.2","-521.2","-589.5","-589.5","-589.5"
"852","-629.4","-629.4","-629.4","-535.1","-535.1","-535.1","-505.2","-505.2","-505.2","-580.5","-580.5","-580.5"
"853","-520","-520","-520","-485.4","-485.4","-485.4","-451.7","-451.7","-451.7","-610.8","-610.8","-610.8"
"854","-657","-657","-657","-474.4","-474.4","-474.4","-515.8","-515.8","-515.8","-696.6","-696.6","-696.6"
"855","-567.4","-567.4","-567.4","-428.4","-428.4","-428.4","-522","-522","-522","-698.5","-698.5","-698.5"
"856","-601.5","-601.5","-601.5","-467.8","-467.8","-467.8","-489.3","-489.3","-489.3","-672.1","-672.1","-672.1"
"857","-611.2","-611.2","-611.2","-455.2","-455.2","-455.2","-430.8","-430.8","-430.8","-616.6","-616.6","-616.6"
"858","-612.7","-612.7","-612.7","-450.8","-450.8","-450.8","-497.8","-497.8","-497.8","-596.1","-596.1","-596.1"
