epoch,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX
357,114.5789474,114.5789474,114.5789474,95.73684211,95.73684211,95.73684211,183.1578947,183.1578947,183.1578947,125.6315789,125.6315789,125.6315789,225.3684211,225.3684211,225.3684211,52.05263158,52.05263158,52.05263158
358,119.5789474,119.5789474,119.5789474,128.5263158,128.5263158,128.5263158,186.2631579,186.2631579,186.2631579,106,106,106,172.1578947,172.1578947,172.1578947,72.31578947,72.31578947,72.31578947
359,117.3684211,117.3684211,117.3684211,104.8947368,104.8947368,104.8947368,176.2631579,176.2631579,176.2631579,116.6842105,116.6842105,116.6842105,165.1052632,165.1052632,165.1052632,118.4210526,118.4210526,118.4210526
360,137.7368421,137.7368421,137.7368421,109.6842105,109.6842105,109.6842105,213.2631579,213.2631579,213.2631579,94.21052632,94.21052632,94.21052632,137.4736842,137.4736842,137.4736842,57.68421053,57.68421053,57.68421053
361,75.78947368,75.78947368,75.78947368,110.2631579,110.2631579,110.2631579,208.8421053,208.8421053,208.8421053,178.4736842,178.4736842,178.4736842,140.2105263,140.2105263,140.2105263,71.47368421,71.47368421,71.47368421
362,48.78947368,48.78947368,48.78947368,113.1578947,113.1578947,113.1578947,190.1052632,190.1052632,190.1052632,112.8421053,112.8421053,112.8421053,112.4736842,112.4736842,112.4736842,104.2631579,104.2631579,104.2631579
363,92.31578947,92.31578947,92.31578947,106.2105263,106.2105263,106.2105263,247.2105263,247.2105263,247.2105263,100.2631579,100.2631579,100.2631579,137.4210526,137.4210526,137.4210526,93.36842105,93.36842105,93.36842105
364,149.2105263,149.2105263,149.2105263,128.4736842,128.4736842,128.4736842,237,237,237,133.3684211,133.3684211,133.3684211,179.7368421,179.7368421,179.7368421,98.73684211,98.73684211,98.73684211
365,129.1052632,129.1052632,129.1052632,143.2631579,143.2631579,143.2631579,242.2105263,242.2105263,242.2105263,187.0526316,187.0526316,187.0526316,132.8947368,132.8947368,132.8947368,142.5263158,142.5263158,142.5263158
366,138.5789474,138.5789474,138.5789474,109.5789474,109.5789474,109.5789474,211.5263158,211.5263158,211.5263158,117.5263158,117.5263158,117.5263158,103.3684211,103.3684211,103.3684211,99.31578947,99.31578947,99.31578947
367,181.1578947,181.1578947,181.1578947,128.1578947,128.1578947,128.1578947,261.6315789,261.6315789,261.6315789,161.8947368,161.8947368,161.8947368,189.7894737,189.7894737,189.7894737,109.2105263,109.2105263,109.2105263
368,108.2105263,108.2105263,108.2105263,129.7894737,129.7894737,129.7894737,235.6842105,235.6842105,235.6842105,131.3684211,131.3684211,131.3684211,120.9473684,120.9473684,120.9473684,95.57894737,95.57894737,95.57894737
369,150.3684211,150.3684211,150.3684211,77.89473684,77.89473684,77.89473684,214.9473684,214.9473684,214.9473684,147.3684211,147.3684211,147.3684211,122.6315789,122.6315789,122.6315789,109.6315789,109.6315789,109.6315789
370,138.6315789,138.6315789,138.6315789,108.6315789,108.6315789,108.6315789,281.5263158,281.5263158,281.5263158,144.9473684,144.9473684,144.9473684,102.2631579,102.2631579,102.2631579,143.2105263,143.2105263,143.2105263
371,129.0526316,129.0526316,129.0526316,146.4736842,146.4736842,146.4736842,218.4210526,218.4210526,218.4210526,128,128,128,103,103,103,124.8947368,124.8947368,124.8947368
372,144.2105263,144.2105263,144.2105263,92.84210526,92.84210526,92.84210526,319.5789474,319.5789474,319.5789474,138.1052632,138.1052632,138.1052632,178.5789474,178.5789474,178.5789474,119.1052632,119.1052632,119.1052632
373,148.2631579,148.2631579,148.2631579,121.3157895,121.3157895,121.3157895,301.3684211,301.3684211,301.3684211,135.5263158,135.5263158,135.5263158,89.57894737,89.57894737,89.57894737,122.9473684,122.9473684,122.9473684
374,219,219,219,113.7894737,113.7894737,113.7894737,281.3684211,281.3684211,281.3684211,124.6842105,124.6842105,124.6842105,131.1578947,131.1578947,131.1578947,145.2631579,145.2631579,145.2631579
375,136,136,136,136.5263158,136.5263158,136.5263158,291.3684211,291.3684211,291.3684211,125.7368421,125.7368421,125.7368421,111.6315789,111.6315789,111.6315789,119.6842105,119.6842105,119.6842105
376,134.8947368,134.8947368,134.8947368,108.6315789,108.6315789,108.6315789,259.4210526,259.4210526,259.4210526,132.2105263,132.2105263,132.2105263,167.2105263,167.2105263,167.2105263,100.6842105,100.6842105,100.6842105
377,196.5789474,196.5789474,196.5789474,142.0526316,142.0526316,142.0526316,192,192,192,73.10526316,73.10526316,73.10526316,202.4736842,202.4736842,202.4736842,110.4736842,110.4736842,110.4736842
378,130.2631579,130.2631579,130.2631579,127.3157895,127.3157895,127.3157895,329.0526316,329.0526316,329.0526316,106.4736842,106.4736842,106.4736842,107.8947368,107.8947368,107.8947368,137.0526316,137.0526316,137.0526316
379,152.5789474,152.5789474,152.5789474,81.78947368,81.78947368,81.78947368,282.6842105,282.6842105,282.6842105,109.2631579,109.2631579,109.2631579,113.2631579,113.2631579,113.2631579,149.5263158,149.5263158,149.5263158
380,159.0526316,159.0526316,159.0526316,112.3684211,112.3684211,112.3684211,255.2105263,255.2105263,255.2105263,94.31578947,94.31578947,94.31578947,193,193,193,138.8947368,138.8947368,138.8947368
381,168.2105263,168.2105263,168.2105263,78.42105263,78.42105263,78.42105263,219.3684211,219.3684211,219.3684211,125.2631579,125.2631579,125.2631579,168.7368421,168.7368421,168.7368421,131.3157895,131.3157895,131.3157895
382,138.5263158,138.5263158,138.5263158,134.1052632,134.1052632,134.1052632,233.1052632,233.1052632,233.1052632,96.89473684,96.89473684,96.89473684,148.8947368,148.8947368,148.8947368,175.3684211,175.3684211,175.3684211
383,103.8421053,103.8421053,103.8421053,126.8421053,126.8421053,126.8421053,268.1578947,268.1578947,268.1578947,78.05263158,78.05263158,78.05263158,104.5789474,104.5789474,104.5789474,99.68421053,99.68421053,99.68421053
384,152.4736842,152.4736842,152.4736842,80.42105263,80.42105263,80.42105263,228.3684211,228.3684211,228.3684211,109.8947368,109.8947368,109.8947368,138.5789474,138.5789474,138.5789474,177,177,177
385,148.1052632,148.1052632,148.1052632,112.6315789,112.6315789,112.6315789,149.4210526,149.4210526,149.4210526,93.63157895,93.63157895,93.63157895,172.5789474,172.5789474,172.5789474,149.1052632,149.1052632,149.1052632
386,164.8947368,164.8947368,164.8947368,132.6315789,132.6315789,132.6315789,157.3157895,157.3157895,157.3157895,137.1578947,137.1578947,137.1578947,128.3684211,128.3684211,128.3684211,142.7368421,142.7368421,142.7368421
387,103.9473684,103.9473684,103.9473684,80.26315789,80.26315789,80.26315789,230.2105263,230.2105263,230.2105263,107.7894737,107.7894737,107.7894737,247.5789474,247.5789474,247.5789474,143.5263158,143.5263158,143.5263158
388,133.2105263,133.2105263,133.2105263,143.3157895,143.3157895,143.3157895,237.1052632,237.1052632,237.1052632,111.3157895,111.3157895,111.3157895,178.6315789,178.6315789,178.6315789,94.84210526,94.84210526,94.84210526
389,134.2631579,134.2631579,134.2631579,71.05263158,71.05263158,71.05263158,165.1052632,165.1052632,165.1052632,157.3157895,157.3157895,157.3157895,199.8421053,199.8421053,199.8421053,114.3684211,114.3684211,114.3684211
390,108.3684211,108.3684211,108.3684211,104.6842105,104.6842105,104.6842105,258,258,258,95.21052632,95.21052632,95.21052632,182.2105263,182.2105263,182.2105263,123.6315789,123.6315789,123.6315789
391,104.2631579,104.2631579,104.2631579,125.2105263,125.2105263,125.2105263,196.1578947,196.1578947,196.1578947,85.15789474,85.15789474,85.15789474,263.5263158,263.5263158,263.5263158,116.6842105,116.6842105,116.6842105
392,123.6842105,123.6842105,123.6842105,129.1578947,129.1578947,129.1578947,229.6315789,229.6315789,229.6315789,77.84210526,77.84210526,77.84210526,182,182,182,102.1578947,102.1578947,102.1578947
393,133.1578947,133.1578947,133.1578947,106.5263158,106.5263158,106.5263158,239.6315789,239.6315789,239.6315789,47.89473684,47.89473684,47.89473684,316.3157895,316.3157895,316.3157895,154.5789474,154.5789474,154.5789474
394,171.2631579,171.2631579,171.2631579,135.7894737,135.7894737,135.7894737,161.4736842,161.4736842,161.4736842,112.4210526,112.4210526,112.4210526,265.7894737,265.7894737,265.7894737,116.7894737,116.7894737,116.7894737
395,173.2105263,173.2105263,173.2105263,96.52631579,96.52631579,96.52631579,212.3684211,212.3684211,212.3684211,94.05263158,94.05263158,94.05263158,277.1578947,277.1578947,277.1578947,173.5263158,173.5263158,173.5263158
396,168.3684211,168.3684211,168.3684211,126.3157895,126.3157895,126.3157895,150.9473684,150.9473684,150.9473684,80.42105263,80.42105263,80.42105263,233.7368421,233.7368421,233.7368421,168.5263158,168.5263158,168.5263158
397,160.6842105,160.6842105,160.6842105,94.73684211,94.73684211,94.73684211,263.7894737,263.7894737,263.7894737,87.57894737,87.57894737,87.57894737,228.5263158,228.5263158,228.5263158,148.9473684,148.9473684,148.9473684
398,134.1052632,134.1052632,134.1052632,148.6315789,148.6315789,148.6315789,300.5789474,300.5789474,300.5789474,62.94736842,62.94736842,62.94736842,195.8947368,195.8947368,195.8947368,148.6842105,148.6842105,148.6842105
399,96.52631579,96.52631579,96.52631579,91.42105263,91.42105263,91.42105263,321.0526316,321.0526316,321.0526316,73.68421053,73.68421053,73.68421053,237.7894737,237.7894737,237.7894737,153.9473684,153.9473684,153.9473684
400,159.5263158,159.5263158,159.5263158,76.78947368,76.78947368,76.78947368,295.1578947,295.1578947,295.1578947,61.89473684,61.89473684,61.89473684,172.0526316,172.0526316,172.0526316,170.3684211,170.3684211,170.3684211
401,149.2105263,149.2105263,149.2105263,82.31578947,82.31578947,82.31578947,258.5263158,258.5263158,258.5263158,84.73684211,84.73684211,84.73684211,134.1052632,134.1052632,134.1052632,145.5263158,145.5263158,145.5263158
402,182.2105263,182.2105263,182.2105263,107.5263158,107.5263158,107.5263158,325.3157895,325.3157895,325.3157895,110.1578947,110.1578947,110.1578947,178.5263158,178.5263158,178.5263158,144.2105263,144.2105263,144.2105263
403,152.1052632,152.1052632,152.1052632,145.0526316,145.0526316,145.0526316,282.9473684,282.9473684,282.9473684,93.84210526,93.84210526,93.84210526,250.2631579,250.2631579,250.2631579,125.6842105,125.6842105,125.6842105
404,159,159,159,126.3684211,126.3684211,126.3684211,217.2631579,217.2631579,217.2631579,69.15789474,69.15789474,69.15789474,269,269,269,147.8947368,147.8947368,147.8947368
405,126.1052632,126.1052632,126.1052632,94.78947368,94.78947368,94.78947368,222.6315789,222.6315789,222.6315789,109.5263158,109.5263158,109.5263158,192.0526316,192.0526316,192.0526316,114.2631579,114.2631579,114.2631579
406,218.4210526,218.4210526,218.4210526,142.4210526,142.4210526,142.4210526,293.7894737,293.7894737,293.7894737,85.68421053,85.68421053,85.68421053,218.6842105,218.6842105,218.6842105,153.6315789,153.6315789,153.6315789
407,185.2631579,185.2631579,185.2631579,112.5789474,112.5789474,112.5789474,252.4210526,252.4210526,252.4210526,109.3157895,109.3157895,109.3157895,245.3157895,245.3157895,245.3157895,132.8421053,132.8421053,132.8421053
408,162.1578947,162.1578947,162.1578947,114.0526316,114.0526316,114.0526316,237,237,237,118.5789474,118.5789474,118.5789474,249.1052632,249.1052632,249.1052632,104.7894737,104.7894737,104.7894737
409,195.5789474,195.5789474,195.5789474,99.26315789,99.26315789,99.26315789,356.6842105,356.6842105,356.6842105,97.26315789,97.26315789,97.26315789,225,225,225,105.9473684,105.9473684,105.9473684
410,182.4210526,182.4210526,182.4210526,133.7894737,133.7894737,133.7894737,237.8421053,237.8421053,237.8421053,124.8421053,124.8421053,124.8421053,185.5789474,185.5789474,185.5789474,126.8947368,126.8947368,126.8947368
411,122.2105263,122.2105263,122.2105263,122.1578947,122.1578947,122.1578947,218,218,218,55.36842105,55.36842105,55.36842105,183.6842105,183.6842105,183.6842105,78.05263158,78.05263158,78.05263158
412,160.8421053,160.8421053,160.8421053,119.1052632,119.1052632,119.1052632,271.9473684,271.9473684,271.9473684,85.36842105,85.36842105,85.36842105,209.6315789,209.6315789,209.6315789,146.2105263,146.2105263,146.2105263
413,131.6842105,131.6842105,131.6842105,106.2105263,106.2105263,106.2105263,241.5789474,241.5789474,241.5789474,123.3157895,123.3157895,123.3157895,182.4210526,182.4210526,182.4210526,78.36842105,78.36842105,78.36842105
414,165.4736842,165.4736842,165.4736842,120.7894737,120.7894737,120.7894737,324.6315789,324.6315789,324.6315789,128.3684211,128.3684211,128.3684211,201.0526316,201.0526316,201.0526316,63.63157895,63.63157895,63.63157895
415,147.0526316,147.0526316,147.0526316,127.1578947,127.1578947,127.1578947,337.7894737,337.7894737,337.7894737,108.2105263,108.2105263,108.2105263,197.0526316,197.0526316,197.0526316,133.5789474,133.5789474,133.5789474
416,163.9473684,163.9473684,163.9473684,116.5263158,116.5263158,116.5263158,325.7368421,325.7368421,325.7368421,92.52631579,92.52631579,92.52631579,216.6315789,216.6315789,216.6315789,91.68421053,91.68421053,91.68421053
417,109.7368421,109.7368421,109.7368421,126.4210526,126.4210526,126.4210526,259.8947368,259.8947368,259.8947368,93.05263158,93.05263158,93.05263158,162.5789474,162.5789474,162.5789474,109.4736842,109.4736842,109.4736842
418,174.0526316,174.0526316,174.0526316,128.4736842,128.4736842,128.4736842,306.2631579,306.2631579,306.2631579,142.8947368,142.8947368,142.8947368,176.0526316,176.0526316,176.0526316,124.2105263,124.2105263,124.2105263
419,129.7368421,129.7368421,129.7368421,120.4210526,120.4210526,120.4210526,309,309,309,100.7894737,100.7894737,100.7894737,196.3684211,196.3684211,196.3684211,132.2105263,132.2105263,132.2105263
420,136.8947368,136.8947368,136.8947368,163.6315789,163.6315789,163.6315789,252.4736842,252.4736842,252.4736842,114.2631579,114.2631579,114.2631579,221.1052632,221.1052632,221.1052632,133.8947368,133.8947368,133.8947368
421,123.3157895,123.3157895,123.3157895,122.6315789,122.6315789,122.6315789,314.9473684,314.9473684,314.9473684,132.3684211,132.3684211,132.3684211,209.8421053,209.8421053,209.8421053,115.6842105,115.6842105,115.6842105
422,192.6315789,192.6315789,192.6315789,121.5263158,121.5263158,121.5263158,373.8421053,373.8421053,373.8421053,73.73684211,73.73684211,73.73684211,190.2105263,190.2105263,190.2105263,87.15789474,87.15789474,87.15789474
423,146.3157895,146.3157895,146.3157895,100.4736842,100.4736842,100.4736842,359.1578947,359.1578947,359.1578947,112.4736842,112.4736842,112.4736842,178.3684211,178.3684211,178.3684211,153.6842105,153.6842105,153.6842105
424,135.7894737,135.7894737,135.7894737,134.0526316,134.0526316,134.0526316,344.5263158,344.5263158,344.5263158,108.6842105,108.6842105,108.6842105,187.3157895,187.3157895,187.3157895,80.84210526,80.84210526,80.84210526
425,90.73684211,90.73684211,90.73684211,130.3157895,130.3157895,130.3157895,332.2631579,332.2631579,332.2631579,122.3157895,122.3157895,122.3157895,186.7368421,186.7368421,186.7368421,128.8421053,128.8421053,128.8421053
426,150.1578947,150.1578947,150.1578947,136.6842105,136.6842105,136.6842105,351.8947368,351.8947368,351.8947368,104,104,104,118.7894737,118.7894737,118.7894737,67.26315789,67.26315789,67.26315789
427,176.6842105,176.6842105,176.6842105,79.31578947,79.31578947,79.31578947,305.8421053,305.8421053,305.8421053,134.4736842,134.4736842,134.4736842,234.2631579,234.2631579,234.2631579,149.0526316,149.0526316,149.0526316
428,118.4210526,118.4210526,118.4210526,155.6842105,155.6842105,155.6842105,290.9473684,290.9473684,290.9473684,170.6315789,170.6315789,170.6315789,224.6842105,224.6842105,224.6842105,162.7368421,162.7368421,162.7368421
429,175.5263158,175.5263158,175.5263158,106,106,106,328.4210526,328.4210526,328.4210526,92.78947368,92.78947368,92.78947368,200.5789474,200.5789474,200.5789474,120.2105263,120.2105263,120.2105263
430,206.5263158,206.5263158,206.5263158,132.1578947,132.1578947,132.1578947,304.3157895,304.3157895,304.3157895,123.5263158,123.5263158,123.5263158,143.5263158,143.5263158,143.5263158,85.47368421,85.47368421,85.47368421
431,121.5263158,121.5263158,121.5263158,187.5263158,187.5263158,187.5263158,328.2105263,328.2105263,328.2105263,122,122,122,239.4210526,239.4210526,239.4210526,131.4210526,131.4210526,131.4210526
432,141.7894737,141.7894737,141.7894737,93,93,93,312,312,312,129.6842105,129.6842105,129.6842105,181.1052632,181.1052632,181.1052632,125,125,125
433,135.0526316,135.0526316,135.0526316,124.5789474,124.5789474,124.5789474,329.4736842,329.4736842,329.4736842,109.2105263,109.2105263,109.2105263,150.2631579,150.2631579,150.2631579,157.1052632,157.1052632,157.1052632
434,171.1052632,171.1052632,171.1052632,168.1052632,168.1052632,168.1052632,364.7368421,364.7368421,364.7368421,133.7894737,133.7894737,133.7894737,159.8421053,159.8421053,159.8421053,122.6315789,122.6315789,122.6315789
435,91.52631579,91.52631579,91.52631579,99.57894737,99.57894737,99.57894737,341.1578947,341.1578947,341.1578947,137.7894737,137.7894737,137.7894737,153.3684211,153.3684211,153.3684211,172,172,172
436,71.94736842,71.94736842,71.94736842,121.3157895,121.3157895,121.3157895,416.6315789,416.6315789,416.6315789,119.7894737,119.7894737,119.7894737,133.7894737,133.7894737,133.7894737,142.7894737,142.7894737,142.7894737
437,121.5263158,121.5263158,121.5263158,159.9473684,159.9473684,159.9473684,328,328,328,105.5789474,105.5789474,105.5789474,133.4736842,133.4736842,133.4736842,170.3157895,170.3157895,170.3157895
438,135.9473684,135.9473684,135.9473684,117.5263158,117.5263158,117.5263158,302.8947368,302.8947368,302.8947368,131.2105263,131.2105263,131.2105263,203.3684211,203.3684211,203.3684211,190.2105263,190.2105263,190.2105263
439,69.36842105,69.36842105,69.36842105,143.3684211,143.3684211,143.3684211,389.8947368,389.8947368,389.8947368,99.68421053,99.68421053,99.68421053,145.7894737,145.7894737,145.7894737,135,135,135
440,78.68421053,78.68421053,78.68421053,136,136,136,422.3684211,422.3684211,422.3684211,129.1052632,129.1052632,129.1052632,167.1052632,167.1052632,167.1052632,152.6842105,152.6842105,152.6842105
441,149.8947368,149.8947368,149.8947368,145.6315789,145.6315789,145.6315789,257.2631579,257.2631579,257.2631579,140.5789474,140.5789474,140.5789474,187.4736842,187.4736842,187.4736842,148.8421053,148.8421053,148.8421053
442,157.6842105,157.6842105,157.6842105,174.7368421,174.7368421,174.7368421,349.3157895,349.3157895,349.3157895,116.3157895,116.3157895,116.3157895,199.1578947,199.1578947,199.1578947,168.6842105,168.6842105,168.6842105
443,70.73684211,70.73684211,70.73684211,120.1578947,120.1578947,120.1578947,401.6842105,401.6842105,401.6842105,104.6842105,104.6842105,104.6842105,121.5263158,121.5263158,121.5263158,118.6315789,118.6315789,118.6315789
